                                      extracted_emojis                              Sentiment_score
810  good app is just like tiktok but better jk but...     (0.6666666666666666, 0.6166666666666667)
811  i gave 5 stars bcz this app also have ur alot ...    (0.10416666666666666, 0.5208333333333333)
812          great platform  fun. addicting. enjoyable     (0.5333333333333333, 0.5166666666666666)
813  this is a fantastic platform for popular. 10 o...                                   (0.5, 0.9)
814           so good but not fast in uploading videos                    (0.3, 0.6000000000000001)
815  i'm 27 and my son is 7 and we both turn up on ...                                  (0.25, 1.0)
816  very good platform to perfomance it is good th...     (0.8049999999999999, 0.6900000000000002)
817       nice but unable to mix like 3 video together                  (0.04999999999999999, 0.75)
818  triller app is cool, have been using it before...               (0.10625, 0.30624999999999997)
819  since i've started using this tik tok editor, ...                                   (0.3, 0.4)
820  super easy to use. i just wish it was as popul...    (0.45555555555555555, 0.7999999999999999)
821  this is a very good app. i like it so much. it...                 (0.3525, 0.7450000000000001)
822  i read through some of the reviews and most ar...   (-0.04722222222222217, 0.5388888888888889)
823  if you are bored there is always something to ...                                  (-0.5, 1.0)
824  i love this app is the best i got banned off t...     (0.7666666666666666, 0.6333333333333333)
825  i love triller its da best app ever between me...     (0.6666666666666666, 0.4666666666666666)
826  it's been crashing these last couple of days w...                   (0.0, 0.06666666666666667)
827  great app , i'm just loving it hope too get th...                    (0.4666666666666666, 0.9)
828  this app is freaking awesome. my favourite soc...     (0.5325520833333334, 0.5333333333333333)
829  probably one of the funniest and coolies video...                                   (0.0, 0.0)
830  i only came here for josh and the other tiktok...                 (0.095, 0.43500000000000005)
831                 awesome easy to use and understand     (0.7166666666666667, 0.9166666666666667)
832        triller app is one of the best video editor                                   (1.0, 0.3)
833  it is an wonderful but still needs to improve ...                                   (1.0, 1.0)
834  i love this app not only that but because the ...     (0.3333333333333333, 0.8666666666666667)
835  it's a nice app but needs improvement to work ...                                   (0.6, 1.0)
836  great music video making app it's like real fa...                                (0.725, 0.85)
837     needs more high quality effects, but it's nice                                 (0.42, 0.68)
838              simple and fun.. i absolutely love it    (0.26666666666666666, 0.3857142857142857)
839  im here from mikes fight i kept seeing this ev...    (0.19999999999999998, 0.6666666666666666)
840  since i downloaded the app i have not been abl...                                 (0.5, 0.625)
841   it's super great to use and people are friendly      (0.5027777777777778, 0.6388888888888888)
842  a great app, enjoying a lot and it us one of t...                (0.73125, 0.5375000000000001)
843  why would i want to use a different tik tok ed...                                  (0.1, 0.55)
844      awesome app, no lagging, no bugs. easy to use     (0.7166666666666667, 0.9166666666666667)
845  great app to use when making your own music vi...                                 (0.7, 0.875)
846                                   best in business                                   (1.0, 0.3)
847                                   100 really nice                                    (0.6, 1.0)
848  love the app amazing qualities and i can make ...                (0.41250000000000003, 0.5875)
849  i love making funny vids with friends amazing ...                    (0.5, 0.8333333333333334)
850  this is the best app ever all u need to do is ...                                   (1.0, 0.3)
851  this is easy to use and is a great marketing t...     (0.7166666666666667, 0.7916666666666667)
852  its fun you can express yourself on it and wat...                             (0.0875, 0.2875)
853  this app is super, but this app is not downloa...     (0.3333333333333333, 0.6666666666666666)
854                                   very nice app ❤️                                  (0.78, 1.0)
855  this is very cool and useful... i will be spen...      (0.4183333333333333, 0.577962962962963)
856  i love all the fun i have making exciting and ...                 (0.35000000000000003, 0.525)
857  great app , had an amazing experience while us...                  (0.7000000000000001, 0.825)
858                                 simple, easy & fun   (0.24444444444444446, 0.46349206349206346)
859  bru why yall didnt been telling me about this ...   (0.19999999999999998, 0.13333333333333333)
860        i enjoy creating music videos with triller!                                   (0.5, 0.5)
861  love you guys.. please check out my new music ...    (0.2787878787878788, 0.41818181818181815)
862  i dont know why if i want to installed the app...                                   (0.0, 0.0)
863                triller is full of fun  i love it..                   (0.3833333333333333, 0.45)
864          awesome app, a must have to all military.                                 (0.45, 0.55)
865  there are other tik tok applications out there...                              (-0.125, 0.375)
866  i've been using this tik tok editor the most o...                                  (0.3, 0.75)
867     awesome application editing video's and photos                                   (1.0, 1.0)
868  haven't been making use of triller but i'm sti...                                 (0.375, 0.2)
869            very fun to use and a great time killer                               (0.595, 0.505)
870  fun! i love being able to make my pen music vi...    (0.4583333333333333, 0.47500000000000003)
871  thriller is the place to be! i'm finally a sta...                             (0.21875, 0.825)
872  hlw triller, this aap are amazing ,awesome , g...                                (0.75, 0.775)
873              coolest vid editing app in the store.                                   (0.0, 0.0)
874  triller is the best slide show video editing m...                                   (1.0, 0.3)
875                                      very nice app                                  (0.78, 1.0)
876  i love it when u make something it gets like 3...                                   (0.5, 0.6)
877  i love this app! tge videos come out perfectly...                    (0.6416666666666667, 0.6)
878  this is the tik tok video editor application w...                                 (0.35, 0.65)
879  i think this app is amazing but freezes some b...                                 (0.55, 0.75)
880  it was nice, i liked the way they edited the v...                                   (0.6, 0.9)
881  excellent to use because, u can see many rappe...    (0.43333333333333335, 0.7000000000000001)
882    i really have a lot of fun made videos hahahaha                    (0.2333333333333333, 0.3)
883  really fun app, go get it and just fool around...                                   (0.3, 0.2)
884  an app where you can be goofy as long as you want                                 (0.225, 0.7)
885      i can make beautiful videos and get creative.                                 (0.675, 1.0)
886                          is simple and easy to use    (0.21666666666666667, 0.5952380952380952)
887    very useful and it does work on android 5 stars                                  (0.39, 0.0)
888  beautiful app but you should be able with one ...                              (0.675, 0.8125)
889  i've been the most regular user of this tik to...                   (0.25, 0.3034188034188034)
890  such an amazing app grest work going on... kee...    (0.26666666666666666, 0.5333333333333333)
891  when boredom is real, triller makes life exciting                                 (0.25, 0.55)
892  best app ever but is not helping me when i try...                                   (1.0, 0.3)
893  is a very good app and old very good to make e...                   (0.64, 0.5866666666666668)
894  theres so much you can do with it and i just c...                                   (0.2, 0.2)
895  i love this app it gives u a chance to stop an...                                   (0.5, 0.6)
896  it's a amazing app go download it , and if ur ...    (0.20000000000000004, 0.9666666666666667)
897  i love this app, always tried to avoid it but ...     (0.5666666666666667, 0.5666666666666668)
898  this app good for making vedios also good beca...     (0.6999999999999998, 0.6000000000000001)
899       somewhat like mussically good for small kids                   (0.22499999999999998, 0.5)
900        triller is a different type of exceptional.                    (0.3333333333333333, 0.8)
901            greater job... keep up the good work...                                  (0.6, 0.55)
902  before tik tok ban .. we found triller ... tha...                                   (0.6, 0.6)
903                 amazing app ! fun to edit videos !                               (0.5625, 0.55)
904  i love triller because it's a good app definit...    (0.39999999999999997, 0.5666666666666668)
905  i love this app now i have a bunch of new acco...     (0.25757575757575757, 0.503030303030303)
906  been two days since i started using this app a...                                (-0.75, 0.75)
907  nice app for creating videos get popular faste...    (0.35833333333333334, 0.7583333333333333)
908                          best, but to slow to load                                 (0.35, 0.35)
909  i've tried other programs, but this one is the...                  (0.4583333333333333, 0.425)
910  i love this app i'm having a fun time making m...                                   (0.4, 0.4)
911  this app is super useful you're trying to make...    (0.31666666666666665, 0.3333333333333333)
912               great app helps alot for my music !!                                  (1.0, 0.75)
913   very nice... and happy to make videos on triller                                  (0.79, 1.0)
914  it's an amazing app and great for letting lose...                  (0.7000000000000001, 0.825)
915         good dancing app has all the music u need                     (0.7, 0.6000000000000001)
916  i never knew it could be this great... i thank...                                (0.65, 0.625)
917  this is a really fun app when you wanna have f...                                   (0.3, 0.2)
918  this is a really cool app its not like your ge...                               (0.4375, 0.65)
919  it's so much fun and its a good way to express...                                   (0.5, 0.4)
920  how to make song speed slow this aap is a make...  (-0.30000000000000004, 0.39999999999999997)
921  this is great i love it . it helps promote you...     (0.6333333333333333, 0.7833333333333333)
922  its fun asf very creative minds can express th...                                 (0.65, 0.65)
923  better then tik tok. love the focus on music m...                             (0.28125, 0.525)
924                     easy to use, many fun effects.    (0.41111111111111115, 0.5111111111111112)
925  another banger call it triller app and it's go...                                 (0.35, 0.55)
926  love the app. it is very engaging and entertai...     (0.5066666666666667, 0.7366666666666667)
927                   very good app for editing videos     (0.9099999999999999, 0.7800000000000001)
928                    really easy and amazing to use!     (0.5916666666666668, 0.8666666666666667)
929                     triller is the best video app.                                   (1.0, 0.3)
930       best video editing/collage software for 2019                                   (1.0, 0.3)
931  i love this app it is amazing!! but not as goo...                             (0.534375, 0.65)
932  i love it and the people show love nice way to...     (0.5333333333333333, 0.7333333333333334)
933              i love it but the loading is too slow                   (0.09999999999999998, 0.5)
934      i love it so much and enjoy making videos !!    (0.44166666666666665, 0.43333333333333335)
935  i really love triller. finally i get to expres...                                  (0.25, 0.8)
936  nice app to get entertain and i love hindi son...                                  (0.55, 0.8)
937  it is a really cool and fun app to use with fr...   (0.32499999999999996, 0.42500000000000004)
938  takes up a lot of space sooooo cool and intere...                               (0.425, 0.575)
939                                so awesome its lit                                    (1.0, 1.0)
940  good app just need more hip hop dace like mone...     (0.6333333333333333, 0.5666666666666668)
941    i made all my videos look awesome with thriller                                   (1.0, 1.0)
942  so much love the concept...., it's really thri...                                 (0.375, 0.8)
943  i like the app but i'm trying to remove waterm...                                   (0.0, 0.0)
944        love the app u can just add the beauty mode                                   (0.5, 0.6)
945  it is not as good as tik tok, but i still love...                   (0.35, 0.7000000000000001)
946          new on thriller and i'm loving it so far.    (0.27878787878787875, 0.8015151515151514)
947  this app is absolute perfect  this is the best...     (0.7333333333333334, 0.7333333333333333)
948  love it just add something ion know what that ...                                   (0.5, 0.6)
949  actually really fun especially when i'm filmin...                                  (0.15, 0.6)
950  it was so fun to have this app because uou get...                                 (0.275, 0.6)
951  it's an amazing app dance and lots of songs my...                    (0.6000000000000001, 0.9)
952  great easy to use and im starting to enjoy the...    (0.42666666666666664, 0.5366666666666667)
953  five star i can record really easy definitely ...     (0.4777777777777778, 0.5444444444444445)
954  its very good plateform for every talented art...     (0.8049999999999999, 0.8400000000000001)
955  i love this so much ❤️ it is so fun to dance t...    (0.43333333333333335, 0.4666666666666666)
956                auto edit is everything..i love it.                                   (0.5, 0.6)
957  triller is very fun to do you and be your self...                                 (0.39, 0.26)
958                      very easy to use!! love it!!!                    (0.9283854166666667, 0.8)
959  its an awsome app alot better than musiclly an...                                   (0.5, 0.5)
960  its really amazing it makes me happy and wen a...                                (0.375, 0.95)
961   its cool app everybody can enjoy its fun to use.   (0.35000000000000003, 0.44999999999999996)
962  this is great for ballers on a budget, i love it!                              (0.7125, 0.675)
963    very good app! so good than tiktok! download it                 (0.9375, 0.6900000000000002)
964  love it but i can't get my videos to upload to...                                   (0.5, 0.6)
965  the app is super dope but how can i record lon...     (0.3333333333333333, 0.6666666666666666)
966  i really recommend this application for video ...                                   (0.2, 0.2)
967  nice app like tiktok but the video quality is ...                   (0.09999999999999998, 0.8)
968  nice app. every body will like this app, like ...                                   (0.4, 0.6)
969  i love this app it helps you express your feel...                                  (0.5, 0.55)
970                    easy to use, helpful promotion.    (0.43333333333333335, 0.8333333333333334)
971     this app is good but why can't i get full song     (0.5249999999999999, 0.5750000000000001)
972  it a good app for people to have fun on and be...                                   (0.5, 0.6)
973                    very suited for auto video edit                                   (0.2, 0.3)
974  i love it it' it makes me, my family and frien...                                  (0.65, 0.8)
975  this is a very creative app to make people bec...    (0.48333333333333334, 0.7333333333333334)
976  thismakes it simple to make promotional musicv...                   (0.0, 0.35714285714285715)
977  i love it a very good app but it takes a lot o...                   (0.6366666666666666, 0.66)
978  this app is lit i never had this much fun maki...                                   (0.3, 0.2)
979  triller turned me on in the making of videos i...                   (0.5, 0.32857142857142857)
980              triller is just the best video editor                                   (1.0, 0.3)
981  the bestvexperience i had is everlasting dance...                                   (0.0, 0.0)
982  it is actually nice...i really love it. it is ...                    (0.5, 0.3333333333333333)
983  it a good app to use i use it for dance and ma...                                 (0.68, 0.54)
984       this is a good app to promote your own music                    (0.6499999999999999, 0.8)
985  it very good but it wont let me save my videos...     (0.9099999999999999, 0.7800000000000001)
986  i was looking for video editor of this purpose...                                   (0.0, 0.0)
987  amazing.. i tired looking for an app like this...                   (0.10000000000000003, 0.8)
988                                       very nice it                                  (0.78, 1.0)
989  you are like a beautiful song that takes my wo...                                  (0.85, 1.0)
990    just love it ........ it make everything easier                                   (0.5, 0.6)
991  wow it really awesome  i saw one of my friend ...                    (0.5666666666666668, 1.0)
992  why would i use another tik tok editor when th...                                   (0.4, 0.4)
993      the best music and social video platform ever    (0.5166666666666667, 0.18333333333333332)
994               great editing i can do with this app                                  (0.8, 0.75)
995  in all my videos i wanaaa want likes..nd comme...                    (0.6, 0.6000000000000001)
996  i think this is good application for short vid...                  (0.35, 0.45000000000000007)
997  myself am an event planner and i absolutely lo...                          (0.6162109375, 0.4)
998  best app man check out youngboymalu you won't ...                                   (1.0, 0.3)
999  i love this so much it is so fun to make video...                                   (0.4, 0.4)

Avg sentiment polarity: 0.451505311517331
