                                      extracted_emojis                               Sentiment_score
810  for the most part it is a little entertainment...      (0.1902777777777778, 0.7240740740740741)
811  this facebook update is no nice and old update...                   (0.23666666666666666, 0.66)
812  can't load pictures, nothing but a black scree...   (-0.18333333333333335, 0.26666666666666666)
813  staying in contact with people has never been ...     (0.34062499999999996, 0.5267361111111111)
814  one of the best way to connect with the people...     (0.5933333333333334, 0.38666666666666666)
815  facebook is a world in itself; unlike other bo...                (-0.019999999999999997, 0.475)
816  my facebook account backdates since 2007. i'm ...               (0.0515625, 0.2783653846153846)
817  the only problem i have is wen i use marketpla...     (0.14907407407407405, 0.3861111111111111)
818  the facebook is good and simple application fo...                   (0.35, 0.47857142857142865)
819  i love the way i can get in touch with people ...                              (0.9765625, 0.6)
820                 love the app so much entertainment                                   (0.35, 0.4)
821  insanely awesome. i love to use this app to co...      (0.3266666666666667, 0.5133333333333334)
822  the app is fine for updating groups and checki...     (0.24210123210123208, 0.4911005661005661)
823  very very, good! hope it helps keep record of ...                     (1.0, 0.7800000000000001)
824  plz facebooks team i want to grow may accunt a...                                    (0.0, 0.0)
825       you can't use this feature right now problem      (0.2857142857142857, 0.5357142857142857)
826  i just wish the ipad and samsung phone faceboo...     (0.39886363636363636, 0.5460227272727273)
827  best social media app. it has worked well for ...     (0.4547619047619048, 0.35059523809523807)
828  useful app for people. thank you. be happy all...                                   (0.55, 0.5)
829  wow this app is 100% good!,everyone 's saying ...     (0.36000000000000004, 0.8733333333333333)
830                           nice work on this device                                    (0.6, 1.0)
831  facebook leader and top dogs in the world they...                                   (0.6, 0.55)
832  the app is a great idea for the future for fam...     (0.3372727272727273, 0.46590909090909094)
833  its a great app, its been years since i am usi...                               (0.7125, 0.675)
834  well done facebook us and this was one of the ...                                    (1.0, 0.3)
835  it's an amazing app. there are alot of apps to...     (0.16458333333333336, 0.6520833333333333)
836  it's really awesome, they add more features, t...      (0.5666666666666667, 0.5666666666666667)
837  this app is amaze. its much better then instag...      (0.5791666666666667, 0.6916666666666668)
838  very good experience, also nice time spending ...      (0.7549999999999999, 0.8900000000000001)
839  well it's facebook for those that don't know w...      (0.2946969696969697, 0.5113636363636365)
840                                                                                       (0.0, 0.0)
841  brilliant app this any time any enjoy and any ...                                  (0.65, 0.75)
842  facebook is great you learnany thing even how....     (0.06250000000000003, 0.7999999999999999)
843  very good. i like face book . in my free time ...                                 (0.655, 0.79)
844  nice. very fast communication. lots of option ...      (0.4030303030303031, 0.5703030303030303)
845  facebook is a very beautiful app.... i love th...                     (0.6, 0.5666666666666668)
846  before it was great in using facebook a long t...                                  (0.18, 0.53)
847  when i add effects to facebook story , it says...                                (-0.1875, 0.5)
848  well it doesn't take a lot of space that is th...                  (0.2941666666666667, 0.6875)
849  a good social app. sometimes drama, but it's w...      (0.3589743589743589, 0.5260256410256411)
850  i think facebook is totally essential on reach...     (0.35090909090909095, 0.5592424242424242)
851  this app is a great and very useful app. i lov...                (0.39625, 0.46666666666666673)
852  it's been for da most part a good experience b...       (0.3696428571428571, 0.561904761904762)
853  i have 5 years of experience driving trucks an...       (0.336111111111111, 0.7138888888888889)
854  i've noticed recent changes that i do not like...                (-0.015909090909090914, 0.275)
855  quite a good app, we can search other people v...      (0.4547161172161172, 0.6189560439560439)
856  i love this app! there's so many different fea...             (0.251640625, 0.5591666666666667)
857  personally i really enjoy this app as i can ta...      (0.2916666666666667, 0.6666666666666666)
858  i am participating facebook in facebook since ...                                   (0.35, 0.6)
859  bring night mode option. which will be helpful...     (0.13425925925925924, 0.3776455026455026)
860  facebook brings people together from all over ...                     (0.3, 0.6333333333333333)
861  my shortcut bar did come down in the latest up...     (0.2074074074074074, 0.39814814814814814)
862  facebook is a fantastic tool, unlimited photo ...     (0.45519480519480515, 0.7435064935064936)
863  great food great staff nice to relax without b...      (0.8458333333333333, 0.8333333333333334)
864       its all good.not as redtrictive as face book                                    (0.0, 0.0)
865  i don't know what's happening but i go into my...               (0.021875, 0.24166666666666667)
866  hello aliraza here from pakistan according to ...      (0.5333333333333333, 0.5666666666666667)
867  i love fachébok! (that's how the word facebook...      (0.5397569444444444, 0.6642361111111111)
868  i like a place to go and connect with family w...    (0.11863636363636365, 0.33045454545454545)
869  duh. its facebook. sometimes the updates cause...                              (0.1375, 0.8125)
870  the only thing that doesnt work is changing th...     (0.03194444444444444, 0.5291666666666667)
871  why the empty labeled blocks are shown on the ...                                  (0.36, 0.73)
872  i've come from 2072. save yourself and uninsta...                                    (0.0, 0.0)
873  very user friendly. easy to use. entertainment...     (0.23796296296296296, 0.5148148148148148)
874  facebook is a great app for keeping in contact...                               (0.665, 0.5475)
875  very useful app. i'm able to keep up with frie...     (0.07714285714285714, 0.4178571428571428)
876     sharing media privacy control system is better                                    (0.5, 0.5)
877  good working but same time i can't open it and...                              (0.175, 0.43125)
878  everything is good n superb. if you have a pub...      (0.2928571428571428, 0.6166666666666668)
879  it keep us in touch with our family and loved ...                                   (0.58, 0.6)
880  it is good app. i will give 5 stars . but ther...     (0.41818181818181815, 0.5272727272727273)
881  use it alot. been really cutting out alot late...   (-0.23111111111111113, 0.45777777777777773)
882  facebook is more important than any other app,...     (0.18166666666666667, 0.6261111111111111)
883  i really like the app. it's helpful.everyone s...     (0.3194444444444445, 0.46944444444444455)
884  facebook profile update followers: your who ca...     (0.16666666666666666, 0.2513888888888889)
885            best app to view others and communicate                                    (1.0, 0.3)
886  this is the best app i can watch any from it s...                    (0.6, 0.36666666666666664)
887  this app gets a lot of static but it's how you...                    (0.6333333333333334, 0.85)
888  struggling to get into mu account. i don't get...                                (0.025, 0.175)
889  as far as i can see, facebook is a very famili...                                (0.3375, 0.65)
890  i used this great app during my leisure hour, ...                     (0.6, 0.7166666666666667)
891  10/10 love this! i recommend this so much its ...    (0.44166666666666665, 0.43333333333333335)
892  it's a good app i just wanna change my friends...                     (0.7, 0.6000000000000001)
893  facebook was good for looking for friends.and ...     (0.29814814814814816, 0.5166666666666667)
894  this app is very usefull we get many things to...                   (0.36, 0.44000000000000006)
895             its simple to use and well though out!                    (0.0, 0.35714285714285715)
896  very good, this app is really showing what is ...     (0.4683333333333333, 0.44666666666666677)
897  very good game boards and fair layout of numbe...    (0.053653846153846156, 0.5343589743589744)
898  for me it's a great app that it's lite version...      (0.7666666666666666, 0.6666666666666666)
899  helps keep in contact with friends and family ...                                    (0.0, 0.0)
900  f facebook...in the face lol... but i love to ...                   (0.525, 0.6624999999999999)
901  this so expensive so meter reading for the day...                                    (0.0, 0.6)
902  facebook is so perfect that it becomes an addi...     (0.42857142857142855, 0.6071428571428571)
903  this update is very bad story system is very w...    (-0.21499999999999994, 0.7666666666666667)
904  just for quick and gratifying moments...yes yo...                  (0.18333333333333335, 0.475)
905  it's fine. i just dislike how it cuts my pictu...                    (0.47222222222222227, 0.5)
906              great service, best for communication                                  (0.9, 0.525)
907              enexpeceted error problem please help                                    (0.0, 0.0)
908  facebook could always use better options in so...                    (0.45, 0.7291666666666666)
909  it's a good app, i really like it.. it brings ...      (0.4083333333333334, 0.7166666666666667)
910  i seem to be updating all my reviews here late...     (0.09134469696969696, 0.3896212121212121)
911  great to stay in touch with family and friends...      (0.5116666666666667, 0.7266666666666668)
912  i have mostly had a good experience. i have be...                  (0.315, 0.42000000000000004)
913  absolutely love facebook, but recently some up...     (0.25740740740740736, 0.5273148148148148)
914  i found it more fun to be with our family , re...    (0.20535714285714285, 0.39940476190476193)
915  facebook changed the world in alot of positive...     (0.23272727272727273, 0.3253787878787878)
916  i don't want facebook be updated itself. how w...     (0.08333333333333333, 0.4222222222222222)
917  good. a great way to get in touch with the wor...     (0.31428571428571433, 0.6714285714285714)
918  everything is good  but most of the people use...     (0.3871428571428571, 0.45714285714285713)
919  the app works great, but there is a problem. w...                                  (0.14, 0.37)
920  great way to connect with people from your pas...       (0.2571428571428571, 0.630952380952381)
921  everyone like the app. but can we have a auto ...     (0.42714285714285716, 0.6349206349206349)
922  i love facebook at certain time with memes and...      (0.3015873015873016, 0.5384920634920634)
923  facebook is the best social media mutual conne...      (0.5011904761904762, 0.5952380952380952)
924  it's the coolest app i have ever known so far....      (0.2866666666666667, 0.6849999999999999)
925  very good example of how you make a social app...    (0.20992424242424246, 0.28515151515151516)
926  easy to use. gets better and better. very smar...    (0.022772366522366524, 0.5290494227994228)
927  the app is perfect except notifications bar . ...                                 (0.05, 0.575)
928  constantly becoming better. i enjoy many aspec...      (0.4027777777777778, 0.5805555555555555)
929  i love facebook! it is what you make of it. ma...                (0.203125, 0.6812499999999999)
930  i have a problem with facebook. that means i c...                                   (0.25, 1.0)
931  sometimes we pause a video just to see the ima...     (0.10000000000000002, 0.3833333333333333)
932  it's me happy for some time, reason for connec...      (0.3618939393939393, 0.6057575757575758)
933  holy cow its like the regular facebook app exc...    (0.13612258953168044, 0.37197234583598215)
934  have to say way way better than instagram, bet...     (0.2305272108843537, 0.48647959183673467)
935  great platform to connect with family and frie...      (0.4166666666666667, 0.5666666666666667)
936  app is working ok. i still dont like the incon...     (0.2333333333333333, 0.43333333333333335)
937  awesome it is.. working cool only the issues e...      (0.3714285714285715, 0.6142857142857142)
938  i sttill don't know how to do a lot on faceboo...      (0.1732142857142857, 0.5523809523809524)
939  very tired of facebook only allowing me 2 see ...    (-0.07326530612244898, 0.6172448979591837)
940  hi, it's an awesome creation to minimize the w...     (0.35714285714285715, 0.8035714285714286)
941  the updates are great, look great, special tab...      (0.5817460317460318, 0.7174603174603175)
942  had facebooks for years. watches it change so ...   (-0.039999999999999994, 0.5266666666666666)
943  i love fb. i've connected with so many ppl i w...                  (0.3333333333333333, 0.5375)
944  genuinely good! but since the update on 19th m...      (0.4270833333333333, 0.5666666666666667)
945  omgoodness, i can't say enough on how fb has c...    (0.026785714285714284, 0.4017857142857143)
946  cant really fix a problem if people dont speak...                             (-0.096875, 0.55)
947  this app is very excellent in terms of friend ...      (0.4312500000000001, 0.7468750000000001)
948  with it's new name compilation "meta"(a combin...     (0.08152356902356901, 0.4419612794612795)
949  after exploring in the apps, now i know how to...   (-0.11527777777777777, 0.44027777777777777)
950  nice app!!best social networking app to commun...     (0.12837902837902837, 0.6692881192881193)
951  i cant share any pages/posts and put them on m...      (0.3458333333333334, 0.4222222222222222)
952  technology never stops. i am all for growth an...     (-0.01454545454545455, 0.519090909090909)
953  i spend more time on facebook than any other a...    (0.42699999999999994, 0.40700000000000003)
954  superb! gives one easy access to choose music....      (0.6670833333333333, 0.7733333333333334)
955  facebook is only what you make out of it. mean...     (0.19437229437229436, 0.6112554112554112)
956  facebook app is a good and useful app. it enab...      (0.0785714285714286, 0.5166666666666667)
957  it's impossible to watch videos in portrait mo...                 (-0.2375, 0.7458333333333333)
958  i've got to say i enjoy using facebook and it'...     (0.3138095238095238, 0.48809523809523814)
959  some features of the app isn't shown on my dev...     (0.13000000000000003, 0.4222222222222222)
960  a few nuisance bugs, but generally it has been...                  (0.2708333333333333, 0.5375)
961  the facebook app does more than help you stay ...     (0.15833333333333335, 0.5358333333333334)
962  this app is the main reason for me staying in ...       (0.528030303030303, 0.5484848484848485)
963  i cant wish for more, however there is a thing...    (0.17708333333333331, 0.38541666666666663)
964  good morning! may i please suggest if possible...     (0.39333333333333337, 0.5426666666666666)
965  the app is great, it is super easy to use and ...      (0.4694444444444444, 0.7083333333333334)
966  i like the improvements they made on it a lot ...      (0.3821428571428571, 0.4571428571428572)
967  ots great to keep in touch with family and fri...     (0.14404761904761904, 0.6428571428571429)
968  i love using the app... i wish there was a way...     (0.15880952380952382, 0.5573544973544974)
969  as my opinion, facebook is a very interesting ...                (0.13874999999999998, 0.52625)
970  this app is awesome in terms of communication....     (0.18571428571428572, 0.5428571428571429)
971  the ultimate social media platform, facebook i...    (0.05897435897435896, 0.42905982905982903)
972  always a place to find news, friends, quotes t...      (0.2898809523809524, 0.3464285714285715)
973  trouble big time if you forget pass word. lack...     (0.19166666666666665, 0.4291666666666667)
974  it's amazing i loved the app. but the only thi...                                (0.282, 0.876)
975  i love how u can keep in touch with all whom y...    (0.017499999999999995, 0.5275000000000001)
976  i'd just like to say that i appreciate everyth...    (0.09999999999999999, 0.39999999999999997)
977  facebook is a usefull app. but by the time int...     (0.06666666666666667, 0.5791666666666667)
978  the only thing i don't like is all the notific...     (0.05104166666666668, 0.5677083333333334)
979  wonderful app.. but with some issues. especial...     (0.20606060606060606, 0.5257575757575758)
980  a lot of people may think that this app is alm...                    (0.2, 0.31999999999999995)
981  face book is very very amazing and understandi...     (0.48250000000000004, 0.6895833333333333)
982  very important app for keeping people connecte...                   (0.317, 0.6925000000000001)
983  there are some errors in facebook.when i post ...     (0.11071428571428572, 0.5903061224489796)
984  i don't like the option of messaging and messe...     (0.15357142857142855, 0.5107142857142858)
985  it used to be great, but this last updated ver...                 (0.3625, 0.35333333333333333)
986  i like face because here we can make foreigner...     (0.24393939393939396, 0.5590909090909091)
987  always has been an excellent app to connect wi...     (0.36481481481481487, 0.5129629629629631)
988  i am using this app for last 8 years.for the l...     (0.02727272727272727, 0.2784848484848485)
989  fb has eliminated the need for awkward long di...     (-0.1267857142857143, 0.5428571428571428)
990  this app is a hit and miss for me. on one hand...   (0.021732954545454545, 0.41150568181818187)
991  i really like using the facebook app. it works...                (0.3968750000000001, 0.478125)
992  great apps for selling and buying stuffs. also...      (0.5675925925925926, 0.7268518518518519)
993  it's an awesome app. my concern is just i can ...     (0.43333333333333335, 0.3333333333333333)
994  like going to the apps and i have to check mys...     (0.35033670033670034, 0.6005050505050504)
995  it's a way to connect with people but sometime...     (-0.1363095238095238, 0.3773809523809524)
996  i'm no longer able to access my business pages...   (-0.019999999999999997, 0.7050000000000001)
997  de app of facebook is advantageous to both nat...    (0.05384615384615385, 0.19903846153846153)
998  updated yesterday. my push notifications, whic...                                 (0.02, 0.485)
999  this app helps me a lot in terms of sending an...     (0.12708333333333333, 0.3520833333333333)
