                                      extracted_emojis                               Sentiment_score
789  its a good and nice app i use it for like 2 we...                (0.44999999999999996, 0.61875)
790  excellent messaging app. i have always found i...                                  (0.9, 0.875)
791  like it. like the ability to search within mes...      (0.1830357142857143, 0.5053571428571428)
792             great backup for other messaging apps.                              (0.3375, 0.5625)
793  for me, privacy far outweighs everything else ...                    (0.2833333333333333, 0.85)
794  pros : 1) private app , simple interference, p...                  (0.0625, 0.4955357142857143)
795  encrypted messaging is near essential in this ...                              (0.1875, 0.4625)
796  good encrypted messaging app. i went to egypt ...                                (0.395, 0.515)
797  i really love the privacy features provided by...                     (0.6, 0.6166666666666667)
798  nice app nd add some more stickers and story o...                                  (0.55, 0.75)
799          a minimalist but feature rich message app                                 (0.375, 0.75)
800            excellent-best messaging app on the web                                    (0.0, 0.0)
801  great app i still use other similar apps but t...     (0.21041666666666667, 0.4645833333333333)
802  daughter went to australia. we touched base da...                   (-0.30000000000000004, 0.8)
803  it's very efficient, easy to reach out to fami...     (0.31666666666666665, 0.5666666666666667)
804  great, secure messaging app! please make creat...                                 (0.65, 0.675)
805  calling home to the states from berlin everyda...    (-0.10000000000000002, 0.7000000000000001)
806  works beautifully. great interface. fast and i...                                  (0.5, 0.675)
807  despite being a privacy first app, it does a l...      (0.26706349206349206, 0.404563492063492)
808                          very easy, great privacy!                   (0.7816666666666667, 0.875)
809  it has been a smooth transition to signal from...    (0.17708333333333334, 0.45833333333333337)
810  wonderful app to keep connected privately with...                                 (0.5, 0.6875)
811  i have just started using the signal app. i am...                                  (0.375, 1.0)
812  signal has all of the features i want, and it'...     (0.20000000000000004, 0.2923076923076923)
813                             easy and user-friendly     (0.43333333333333335, 0.8333333333333334)
814  easy ans secure. i wish theres a lot of emojie...      (0.4166666666666667, 0.7166666666666667)
815  best chat and sms app. super nice design and g...      (0.6833333333333333, 0.6791666666666667)
816  works as a great sms tool to replace the defau...                                 (0.5, 0.5875)
817                      love the quality and clarity!                                  (0.625, 0.6)
818  i like the app. the primary advantage over oth...      (0.2978571428571428, 0.6892857142857143)
819  i love signal so far; it does everything i nee...                               (0.24375, 0.75)
820                  signal is easy to use! i love it.      (0.5208333333333334, 0.7166666666666667)
821                   best private communications app!                                 (0.5, 0.3375)
822  only issue i've run into is when my wife tried...     (0.10714285714285714, 0.6285714285714287)
823  i use it instead of whatsapp. provides me with...                (0.328125, 0.5704861111111111)
824  main voip app for family and business use as w...     (0.27638888888888885, 0.5777777777777778)
825  great app to replace fb owned whatsapp. does t...                             (0.29375, 0.4375)
826  it's signal... only problem is occasional prob...    (-0.06666666666666667, 0.5083333333333333)
827  great app. it enabled me to call some one in k...                    (0.47500000000000003, 0.7)
828           crisp, no bs. the perfect messaging app.                   (0.625, 0.7083333333333334)
829  top of the line for secure texting. love the d...     (0.32916666666666666, 0.6249999999999999)
830  love it except for the constant pin updates. s...                    (0.25, 0.4666666666666667)
831  i have had the app for a few days. i like it, ...   (0.019999999999999997, 0.16499999999999998)
832  best alternative to whatsapp, alteast happy to...                   (0.26666666666666666, 0.42)
833  i just moved from whatsapp to signal, i can sa...     (0.21388888888888885, 0.6287037037037037)
834  i got a phone call inside the app yesterday fo...                   (0.025, 0.4416666666666666)
835  i've been using the signal app for almost 2 ye...    (0.06613636363636363, 0.34212121212121216)
836  great private messaging app! i use it to commu...                                 (0.4, 0.5625)
837  have has nothing but a positive experience wit...      (0.5136363636363637, 0.6477272727272727)
838            clear sound, uninterrupted conversation     (0.16666666666666666, 0.2611111111111111)
839  so far i like how it legitimises sending stuff...                                    (0.1, 1.0)
840  love it, does everything i need it to do and k...                                (0.25, 0.4875)
841  think this app is gonna save a whole lot of pe...                                  (0.25, 0.25)
842  all the features you'd expect to see with a li...      (0.3859848484848485, 0.4780303030303031)
843  great application for general messaging and sm...                   (0.365, 0.6092857142857142)
844  i just re-download signal  .... but can't regi...                                    (0.0, 0.0)
845  this app seems really good and reliable. got m...    (0.20833333333333334, 0.40448717948717955)
846      a little hard download but works outstanding.    (0.006944444444444438, 0.6388888888888888)
847  i love this app. easy to use. nice interface. ...     (0.24190476190476187, 0.7390476190476191)
848                     excellent service and security                                    (1.0, 1.0)
849                           safe, easy and intuitive      (0.4666666666666667, 0.6666666666666667)
850  excellent app. the double, even triple securit...     (0.21006944444444442, 0.5576388888888888)
851  good inspection . i like it. good working sign...      (0.6333333333333333, 0.5666666666666668)
852  love signal, but please add support for pixel ...                                   (0.25, 0.8)
853  very secure and network fast service thanks si...     (0.30666666666666664, 0.5266666666666666)
854                       easy, secure, free, perfect!      (0.5583333333333333, 0.8083333333333333)
855  simple clean truly free app that does everythi...     (0.22500000000000003, 0.5390109890109891)
856  very good experience in last 30 minutes as i h...       (0.3307575757575757, 0.581969696969697)
857  haven't used it long but it is my default mess...    (0.07500000000000001, 0.30000000000000004)
858  most secure and free messenger. really appreci...      (0.2833333333333333, 0.4833333333333334)
859  really simple interface. what i really liked i...      (0.22000000000000003, 0.582857142857143)
860  great program for security. i only use this fo...      (0.5751190476190476, 0.7857142857142857)
861  please add an option to hide stickers/emoji bu...                   (0.16999999999999998, 0.55)
862  i love that app. even phones calls sound crisp...                   (0.2625, 0.555952380952381)
863  it is a option of whatsapp app. it very easy t...                    (0.2816666666666667, 0.65)
864      brilliant app. keeping the family together. ❤                                    (0.9, 1.0)
865  so far, the best and most secure app. very happy!                     (0.6, 0.6799999999999999)
866                app is great. video needs tweeking.                                   (0.8, 0.75)
867  i enjoy having end to end encryption. nothing ...    (0.00454545454545455, 0.48863636363636354)
868  excellent app. easy install and so far no drop...      (0.5111111111111112, 0.9444444444444445)
869  it's pretty cool in many ways plus it also has...     (0.17564102564102566, 0.6670940170940172)
870  it is not owned by facebook :) edit: all jokes...                                   (0.3, 0.55)
871  the best messaging app. the only one that offe...                                  (0.325, 0.4)
872            good video quality with no movement lag                     (0.7, 0.6000000000000001)
873  this is an application i like. to the user it ...     (0.10833333333333334, 0.6175595238095237)
874  loving the swipe to reply gesture  edit: still...      (0.5333333333333333, 0.5416666666666666)
875     very happy with quality of voice transmittance                                    (1.0, 1.0)
876  this is a great cross platform texting applica...                                  (0.4, 0.375)
877  simple secure communication. easy to configure...      (0.2888888888888889, 0.6484126984126984)
878              works like a charm. more secure, too.                                  (0.45, 0.55)
879  very easy to text but need to update one featu...               (0.1459375, 0.7151041666666667)
880  reliable, and more private alternative to what...    (0.018888888888888882, 0.3827777777777778)
881  it's better than whatsapp.. the only problem i...     (0.18888888888888888, 0.7000000000000001)
882  though the app is not a colorful as other encr...                 (0.3825, 0.47916666666666663)
883  great app which i hope more people start using...                                 (0.36, 0.395)
884  signal works with non signal apps and in this ...    (0.13999999999999999, 0.49000000000000005)
885    very helpful method of interaction with friends                                    (0.2, 0.3)
886  very good messaging app it is 99% private, the...                     (0.2822222222222222, 0.5)
887  needs more work, but promising, update:i love ...      (0.5820000000000001, 0.6260000000000001)
888                     very convenient and reliable.                                     (0.2, 0.3)
889  excellent, even more so because it's not depen...    (0.42857142857142855, 0.48214285714285715)
890  it's functional, straightforward and private. ...                 (0.1475, 0.39952380952380956)
891  many times, it takes long time to deliver the ...                                 (0.225, 0.45)
892  other then iphone users not being able to repl...     (0.08388888888888887, 0.5127777777777778)
893  the integrated messaging app on my phone, whic...    (-0.15833333333333335, 0.5416666666666667)
894  best app ever. but some issues are there which...                 (0.22916666666666666, 0.3625)
895  given that your already allow some customizati...                                    (0.0, 0.0)
896  i prefer it to other phone messaging because i...                               (-0.125, 0.375)
897  nice app , the best feature that i like is not...                                   (0.8, 0.65)
898  we need more opensource peer reviewed systems ...                  (0.24999999999999994, 0.625)
899  thanks for giving us back the option of not ha...     (0.10357142857142856, 0.3071428571428571)
900  this application has changed so much since i s...     (0.15483405483405488, 0.5272246272246272)
901  so far so good , still learning on how to use ...      (0.5266666666666667, 0.8666666666666667)
902  i like the fact that it's very private. never ...                                (0.4, 0.61875)
903  it works really well. it's nice that they didn...     (0.22500000000000003, 0.4714285714285714)
904          clear communication, no dropped messages.     (0.10000000000000002, 0.3833333333333333)
905                    safe, secure, and always works.                                  (0.45, 0.55)
906  very nice app, generally like the functionalit...      (0.3230208333333333, 0.7541666666666667)
907  oh my god...it's smooth. no issues whatsoever ...                                    (0.4, 0.5)
908  it is great and very straight forward. it's vo...                (0.5075000000000001, 0.724375)
909                        very clear video and voice!     (0.16250000000000003, 0.4983333333333333)
910  i love signal! i don't even use my carrier's u...     (0.14832251082251083, 0.4448051948051948)
911  the app is absolutely perfect, it's features a...                     (0.7, 0.8800000000000001)
912  a few more extra emjoi would be great, but ove...     (0.35000000000000003, 0.4083333333333334)
913  we've used signal for years and love both the ...                                   (0.25, 0.3)
914  i need to spend a bit of time, really looking ...                  (0.08571428571428572, 0.375)
915  all features are good, but some times there is...                     (0.4, 0.6200000000000001)
916  i use signal for international business calls....                   (0.30000000000000004, 0.45)
917  amazing app. especially messages between andro...     (0.23333333333333336, 0.7611111111111111)
918  5 stars for privacy, but still needs a lot of ...     (0.38560606060606056, 0.5098484848484849)
919  it does all that i want it to without any of t...                                    (0.0, 0.0)
920  i am giving you this five stars for your hard ...     (0.19722222222222222, 0.5444444444444444)
921  this app is non-profit driven, i love the idea...     (0.17222222222222222, 0.4444444444444444)
922  its good! works like whatsapp plus the desktop...                  (0.185, 0.36500000000000005)
923  this app is excellent. for a minimalist like m...    (0.048214285714285716, 0.6630952380952381)
924        easy to use, easy to move to another device     (0.43333333333333335, 0.8333333333333334)
925  excellent. fast, clean, smooth interface. able...     (0.44074074074074077, 0.6416666666666667)
926  wish everyone was using it. app really needs a...                            (0.10625, 0.41875)
927  my favorite messenger app. safe, private, encr...       (0.3303030303030303, 0.618939393939394)
928  great. efficient. never crashes or freezes. gr...                                   (0.8, 0.75)
929  very happy with this app. does everything that...                                (0.515, 0.615)
930  excellent substitute for unecrypted sms textin...                  (0.3183333333333333, 0.6525)
931                     solid app with great features.                                  (0.4, 0.425)
932  fantastic app! appreciate the security pin the...                 (-0.007500000000000018, 0.82)
933  there's some delays sometimes with messages ap...                                 (0.65, 0.625)
934  in talking with people from other countries th...                 (-0.0625, 0.5208333333333333)
935  great app. more secure than any other message ...                (0.39375000000000004, 0.55625)
936  been using signal for a year or two. i like th...                                (0.215, 0.375)
937           beautiful ui-app and thanks for security                                  (0.525, 0.6)
938            this is the best texting app out there!                                    (1.0, 0.3)
939  it's nice to know that when you need to commun...      (0.3229437229437229, 0.6456709956709956)
940  consistently better than built in txt app on s...                                    (0.5, 0.5)
941  this app is so superior to google messenger. m...     (0.10000000000000002, 0.8666666666666667)
942  love the privacy! thank you! signal is my defa...                              (0.25225, 0.876)
943  i like this app. it works well, and i have had...                                    (0.0, 0.0)
944  wonderfully application, but i think you shoul...                                    (1.0, 1.0)
945  amazing app. i use it daily to message friends...     (0.19999999999999998, 0.4833333333333334)
946  if you get signal, you can say whatever you wa...                   (0.124, 0.5334999999999999)
947  quite pleased, now that i can access it on my ...                                    (0.5, 1.0)
948  it lives up to its reputation. this is easily ...    (0.26690476190476187, 0.44976190476190475)
949                   safe and user friendly. love it.      (0.4583333333333333, 0.5333333333333333)
950  i really only use the messaging aspect of the ...     (0.19166666666666665, 0.6666666666666666)
951  wonderful wonderful apps , whatsapp and facebo...                                    (1.0, 1.0)
952  i love signal. this app is just fantastic. eve...      (0.41878787878787876, 0.536969696969697)
953  great app. fast messaging, self-deletes messag...     (0.29626984126984124, 0.6907936507936507)
954  my only gripe about this app is that it doesn'...                                    (0.0, 1.0)
955  an excellent simple messaging app, but it's go...     (0.20476190476190476, 0.7414965986394558)
956  solid messenger app. works and has all the fea...    (0.17708333333333334, 0.42708333333333337)
957  i give it a 10.... very amazing app.... secure...                    (0.46, 0.7333333333333334)
958             i just hope it's secure as advertized!                                    (0.5, 0.6)
959  give me secured texting feel. wish  everyone s...                                    (0.0, 0.0)
960             thos app works great and is super easy                    (0.5222222222222223, 0.75)
961              very easy to use very happy with app.                     (0.7816666666666667, 1.0)
962  easy to make video calls and customize message...       (0.3645238095238095, 0.595952380952381)
963  excellent app, nowadays even calls work nicely...                    (0.5058333333333335, 0.75)
964  so far so good.. as long as these far left fan...     (0.09166666666666663, 0.6333333333333333)
965  fantastic. never ever change ur stand for secu...                     (0.3, 0.4708333333333334)
966  really good messenger and voice app and i can ...      (0.3730952380952381, 0.5328571428571428)
967  excellent app. i have been having an issue whe...      (0.5333333333333333, 0.6962962962962963)
968  works great. wish i knew how secure it was. (t...                   (0.6000000000000001, 0.675)
969  absolutely a delight to use, the best messagin...      (0.1395833333333333, 0.5235119047619047)
970  great to keep up with all my loved ones, old &...     (0.32784090909090907, 0.5255681818181818)
971  excellent privacy features. good that no one c...     (0.33333333333333337, 0.6409090909090909)
972  excellent way to be reminded how important it ...                                    (0.7, 1.0)
973             a great and secure way to communicate                    (0.6000000000000001, 0.675)
974  i find this to be very effective as long as yo...                   (0.321, 0.6466666666666667)
975  a convenient way to keep in touch with friends...                     (0.3, 0.8333333333333334)
976  so i really like signal, i like the fact that ...      (0.3118303571428571, 0.4019345238095238)
977  i returned to signal after leaving due to a te...                           (0.259375, 0.59375)
978  a wonderdul app that is very easy to setup for...     (0.21958333333333332, 0.3908333333333333)
979  an effective and reliable messaging app. inclu...     (0.42333333333333334, 0.5838888888888891)
980  it's make it easy to get private with you love...     (0.29541666666666666, 0.5566666666666668)
981   the best in ease of use and the best in privacy!                                    (1.0, 0.3)
982  a bit of a learning curve (small) for migratin...    (0.21999999999999997, 0.39333333333333337)
983  trust is name of game here but interface and c...     (0.19663299663299663, 0.5393939393939394)
984  aps works well. good future will be speach to ...                    (0.11666666666666665, 0.5)
985  one of the best messaging apps out there. love...     (0.44185185185185183, 0.5627777777777778)
986      love this app. great way of keeping in touch.                                 (0.65, 0.675)
987                         really like the messaging.                                    (0.2, 0.2)
988  i do not know whats happend its not working pr...                                   (0.25, 0.3)
989                             easy-to-use and secure                                    (0.4, 0.6)
990              the best and most secure way to talk.      (0.6333333333333333, 0.4666666666666666)
991     my favourite and secure app i like the signal.                                    (0.4, 0.6)
992                                 accurate and fast!     (0.32500000000000007, 0.6166666666666667)
993  it is everything i need from the app and there...                                    (0.0, 0.0)
994  love the app. ticks all the right boxes for me...     (0.18571428571428572, 0.5919642857142857)
995  best messaging app out there after bbm. it may...                            (0.2875, 0.453125)
996  love this app. will keep telling folks to use ...                                    (1.0, 0.6)
997  the only truly secure messaging app i have com...                (0.159375, 0.5314903846153847)
998  so far so good though i'd prefer they add more...                   (0.44000000000000006, 0.82)
999                                solid and reliable.                                    (0.0, 0.1)
