                                      extracted_emojis                               Sentiment_score
751  you learn new things and it teaches you a lot ...    (0.17045454545454544, 0.45454545454545453)
752  it's an amazing app. has amazing content and s...                     (0.6000000000000001, 0.9)
753  good app for creating personal video via photo...     (0.44000000000000006, 0.5800000000000001)
754  show me a poster pretty good and some of the p...     (0.48999999999999994, 0.7428571428571429)
755  love it! i wish that i wouldn't lose the video...                  (0.15000000000000002, 0.655)
756  ticktok is the best app creating videos is ver...      (0.6228571428571429, 0.6185714285714285)
757  there is content for every one! if you don't l...                                   (0.8, 0.75)
758  love the live interactions with people ..some ...     (0.2518939393939394, 0.47500000000000003)
759  tiktok has been my go to app every single day,...     (0.19419642857142858, 0.6071428571428571)
760  tiktok is very nice app and have alots of cool...                                 (0.71, 0.875)
761  hi tiktok. this is a very good app and we use ...                                  (0.63, 0.66)
762  i really like this app it rlly deserves 5 it's...                 (-0.02500000000000001, 0.775)
763  love the conversations and different interests...                   (0.43333333333333335, 0.65)
764  i learn a lot from tiktok. it's so entertainin...                                    (0.5, 0.7)
765  at first it was amazing running perfectly but ...     (0.22916666666666666, 0.7180555555555556)
766  shame its owned by the chinese. great app. bet...                                  (0.525, 0.5)
767  entertaining, informative, funny. great way to...      (0.5166666666666667, 0.8166666666666668)
768  this app is amazing ,first i faced a lil bit p...     (0.38896103896103895, 0.5774891774891776)
769  so far slow and steady. by far the most engage...     (0.10138888888888888, 0.5777777777777778)
770  i just got the app so far it's going good but ...     (0.28500000000000003, 0.6483333333333333)
771  hallo it's very useful app if they people use ...    (0.24822510822510824, 0.45595238095238094)
772  i need help with your app it will not load it ...                                  (0.5, 0.375)
773  tiktok is hands down one of the most satisfyin...     (0.17555555555555555, 0.5511111111111111)
774  it's a great app. if youre bored u can just go...     (0.21666666666666667, 0.7999999999999999)
775  this is the most favorite thing to do when i a...      (0.4779999999999999, 0.5120000000000001)
776  i love tiktok! it's the only app i use religio...   (0.0033057851239669434, 0.5390495867768595)
777  what i like about tik tok is that we can commu...     (0.12443181818181817, 0.4948863636363636)
778  i'd like to give it more stars but it has its ...      (0.6333333333333334, 0.5833333333333334)
779  this app is really good and i moslty like how ...                     (0.6, 0.7444444444444445)
780  so far, so good... although, it would be nice ...     (0.39999999999999997, 0.6416666666666667)
781  dear tiktok, i am a regular tiktok user, why a...                    (0.0, 0.07692307692307693)
782  i have already messaged you twice that the war...                                    (0.0, 0.0)
783  tik tok is really funny and u can make ur own ...      (0.4083333333333333, 0.8708333333333333)
784  it is good to use and easy people can feel mor...       (0.4424242424242424, 0.596969696969697)
785  i can get lost in tik tok. my daughters are on...    (0.13928571428571426, 0.41011904761904766)
786  tik tok is the best first watching app it's os...     (0.5819444444444445, 0.46666666666666673)
787  for sure the original short video goat. also f...      (0.5349999999999999, 0.5977777777777777)
788  new update of tiktok is best. i have updated t...     (0.5454545454545454, 0.41818181818181815)
789  i'm in love with tiktok it's amazing app...i e...     (0.40714285714285714, 0.6892857142857143)
790  i cant log into one of my accounts because uts...                                  (0.175, 0.2)
791  this app is good we have the opportunity to ex...                     (0.7, 0.6000000000000001)
792  am just new in tiktok but am enjoying it very ...      (0.4746363636363637, 0.5034545454545455)
793  passes the time, can get a lil weird and creep...                             (-0.0625, 0.7375)
794  the app overall is 5 stars but i deleted by ac...                                    (0.0, 0.0)
795  so addictive, so fun, so great, i'm stuck. it ...                               (0.525, 0.5375)
796  tiktok app good times pass on this just so hap...     (0.48333333333333334, 0.6666666666666666)
797  i love this app, i go through all the emotions...                                    (0.5, 0.6)
798  such a great website, so many fun things to do...                    (0.52, 0.5900000000000001)
799  it is too much useful for our daily life. but ...                                   (0.15, 0.0)
800  this tiktok thing i had before i gave up a lon...  (-0.0072916666666666685, 0.5104166666666666)
801  hi tiktok team ..i use tiktok from 2020 but i ...     (0.43333333333333335, 0.5333333333333333)
802  i think it would be better if this app showed ...                    (0.14962121212121213, 0.5)
803  its good and funny its a stress killer and som...      (0.5666666666666667, 0.9333333333333332)
804  really good app.it help me with editing stuff ...     (0.41818181818181815, 0.5272727272727273)
805  it's amazing you can make videos and there wou...     (0.15657242063492063, 0.5234126984126984)
806  love the creative ideas. the things that give ...     (0.37878787878787873, 0.6848484848484849)
807  fantastic experience... having fun while learn...      (0.3590909090909091, 0.6136363636363636)
808  i started to use this app recently and i am ha...    (0.28214285714285714, 0.32142857142857145)
809  it is very very good app we use in free time ....                   (0.5275000000000001, 0.695)
810  this app is amazing, easy to use, it helps me ...       (0.444949494949495, 0.6063131313131312)
811  i love that u can express urself with this app...     (0.39999999999999997, 0.4333333333333333)
812  wow ..its an amazing app .i've learned many th...     (0.44000000000000006, 0.6799999999999999)
813  its fun creating videos and can interact with ...    (0.40606060606060607, 0.47575757575757577)
814  just make it easier for us simple folks to pos...                    (0.0, 0.35714285714285715)
815  a well known social app which has a lot of use...     (0.14166666666666666, 0.2833333333333333)
816  the app is so good it keeps me awake hours on ...      (0.7333333333333334, 0.6333333333333334)
817  it's a good app great just kinda weird how the...     (0.27668650793650795, 0.6691468253968255)
818  its very useful app but whene every one going ...    (0.18168831168831165, 0.39999999999999997)
819  good to meet new people great to be able to in...    (0.36948051948051946, 0.49707792207792206)
820  love tiktok. there is something for everyone. ...                   (0.41666666666666663, 0.55)
821  i feel more free to express myself on this app...     (0.25833333333333336, 0.5583333333333333)
822  this app is very amazing, i n this app great f...                               (0.545, 0.5875)
823  tiktok is such an immersive experience! i love...                            (0.28125, 0.68125)
824  tik tok gives us the ability to make friends a...      (0.1065340909090909, 0.5397727272727273)
825  the app is so nice but when it comes to downlo...                                    (0.6, 1.0)
826  tick there is one of the reasons why to talk i...     (0.5642857142857143, 0.40476190476190477)
827  thank u tiktok i really enjoy here ..this apps...                                    (0.4, 0.5)
828  tiktok is fun and let's you meet tons on new a...     (0.35909090909090907, 0.4386363636363636)
829  it's fun although the algorithm is difficult t...                     (0.0, 0.4666666666666666)
830  it's entertaining but there are alot of fake p...                     (0.0, 0.6666666666666666)
831  love it, i need to be able to promote more, gu...      (0.5416666666666666, 0.5750000000000001)
832  this app really good, but i cant find the live...                   (0.41818181818181815, 0.55)
833  great app and all but the only down fall of it...      (0.1952020202020202, 0.6347222222222222)
834  finally downloaded tiktok a few days ago. ther...                                  (-0.1, 0.55)
835  i love this app it's cool and funny they teach...                 (0.42500000000000004, 0.8125)
836  i got a lot of activities. which i love, i mad...                              (0.253125, 0.55)
837  i got to learn a lot from this app and also li...                                   (0.6, 0.55)
838  i posted daily videos but still no video going...                   (0.35, 0.33125000000000004)
839  tik tok is a great app i love that it's easy t...      (0.5866666666666667, 0.6766666666666667)
840  i just love it makes so happy each day and the...                   (0.45999999999999996, 0.82)
841  hello sir my tik tok video doesn't go in shift...    (0.03571428571428571, 0.21428571428571427)
842  i love this app. unlike other social media app...     (0.22166666666666668, 0.4683333333333334)
843  this app is awsome as soon as you get the chan...                    (0.45, 0.5833333333333334)
844  excellent. few technical issues with boosting ...                    (0.4, 0.48750000000000004)
845  i really like tiktok. it's fast and you can sk...    (0.27187500000000003, 0.48750000000000004)
846  it is fun and interesting when i update i can ...                 (0.4125, 0.48750000000000004)
847  this appk is the best option for watch short v...                                    (0.5, 0.3)
848  just brilliant for small content creators and ...     (0.31666666666666665, 0.5333333333333333)
849  love uploading my vr content on here makes thi...     (0.27999999999999997, 0.4400000000000001)
850  because every time i update it i cant get the ...    (0.13636363636363635, 0.45454545454545453)
851  i am disabled and it is a life line of mine. i...     (0.1431818181818182, 0.42727272727272725)
852  it's an amazing app my kids love it and i love...      (0.5750000000000001, 0.7000000000000001)
853  i love tiktok because you can make videos and ...                     (0.6, 0.6000000000000001)
854  i am really love this platform. through this a...                                    (0.5, 0.6)
855  this is the app with the power of editing hist...                                  (0.375, 1.0)
856  really good app i love it and it makes me happ...     (0.36000000000000004, 0.7733333333333333)
857  unbelievable. i so much love u guys. this is s...                  (0.2375, 0.6000000000000001)
858  works perfect.my favorite app .i recommend you...      (0.3666666666666667, 0.6666666666666666)
859  i really love the app i'm very addicted to the...                                (0.236, 0.556)
860  overall, tiktok is a very amazing app for ente...     (0.3826666666666667, 0.47333333333333333)
861  i love watching tictoc there are alot of great...                    (0.65, 0.7533333333333333)
862  titkok is best and beautiful but the thumbnail...                                   (1.0, 0.65)
863  it randomly decided to not let me log in or do...                                   (-0.5, 0.5)
864  i love some of my friends or contacts but don'...                                  (0.35, 0.45)
865  i love this app is geart you can make story sh...                                (0.325, 0.625)
866  this is a good app beacause there is no ads an...                                (0.6625, 0.55)
867  i really only just started with tiktok but i l...     (0.31547619047619047, 0.7119047619047619)
868  i love posting guitar videos on here. reaches ...                                   (0.5, 0.56)
869  this app is addicting, i find myself saying on...                             (-0.1125, 0.4625)
870  it's so fun you can watch and even created you...                    (0.44999999999999996, 0.6)
871  very good short video app. almost every social...                  (0.19416666666666665, 0.395)
872  i love it and the videos are entertaining i us...                                  (0.2, 0.625)
873  this app is best app in the world because it n...                  (0.1875, 0.4083333333333333)
874  tik tok is a very good app and i like it very ...                    (0.6499999999999999, 0.76)
875  love it! a variety of comedy,drama,action,etc ...                     (0.6416666666666667, 0.6)
876  i like it but i think i missed an update becau...      (0.3181818181818182, 0.4772727272727273)
877  i love it i hope it doesn't get token away lik...    (0.26666666666666666, 0.26666666666666666)
878  tiktok is amazing app we can use it every cond...                (0.18375000000000002, 0.50875)
879  i love music it helps me cope and get through ...      (0.6666666666666666, 0.7333333333333334)
880  it has fantastic meet new people. plus , a lot...      (0.1778409090909091, 0.4823863636363636)
881  very interesting , entertaining , and keeps yo...                    (0.5499999999999999, 0.75)
882  i don't need to say much, tiktok is just great...                    (0.5, 0.48333333333333334)
883  i love this app i can talk with my friend with...      (0.3111111111111111, 0.6444444444444445)
884  it's a really fun app.you can text people who ...                                    (0.3, 0.2)
885  i love this app the community is so positive a...      (0.4051846590909091, 0.7151515151515152)
886  my experience in tiktok is good i learn lot of...                     (0.7, 0.6000000000000001)
887  what happened with the orginials videos being ...                                    (0.0, 0.0)
888  love being on here watching stuff... not much ...                                  (0.3, 0.525)
889  my audios are nolonger playing ,yet it was pla...                                    (0.2, 0.2)
890  tiktok is my favorite place to listen to live ...                  (0.38727272727272727, 0.575)
891  amazing app i like so much alots of fun found ...     (0.23333333333333336, 0.3416666666666667)
892  ever since i saw ads for tick tock i'm like ma...      (0.5166666666666666, 0.8833333333333333)
893  this app is amazing. easily make audio video s...      (0.5111111111111112, 0.7444444444444445)
894  obviously, i have the same privacy and securit...    (0.13333333333333333, 0.32291666666666663)
895  i love it so much i so good for editing videos...                     (0.6, 0.6000000000000001)
896  i love this app cos u can meet new people an d...      (0.4590909090909091, 0.5636363636363637)
897  love it!! it's a great time killer! also a gre...      (0.8604166666666666, 0.7000000000000001)
898  i really like the application. because it allo...     (0.2333333333333333, 0.26666666666666666)
899  its a good pass time if you like have fun or d...                                    (0.5, 0.4)
900  i cosplay and its just such a good platform an...      (0.2916666666666667, 0.5708333333333334)
901  they messed it up,,, it was easy and smooth,, ...      (0.2111111111111111, 0.4444444444444445)
902  spend alot of time watching entertaining video...      (0.3502604166666667, 0.5916666666666667)
903  i will encourage anyone to download this app i...      (0.5666666666666667, 0.7166666666666668)
904  the side i'm on is great! a lot of unique and ...                   (0.625, 0.9166666666666666)
905  this app is very nice but there was a one prob...                                   (0.78, 1.0)
906  something going on? did tt crash? its not play...                                    (0.0, 0.0)
907  i love the tik-tok app it's fun to watch and i...     (0.31212121212121213, 0.4181818181818182)
908  i love tiktok platform to explain n sharing lo...    (0.13333333333333336, 0.41111111111111115)
909  great way to be in touch with other people wit...     (0.31500000000000006, 0.5900000000000001)
910  awesome experience on tiktok, absolutely love ...      (0.6333333333333333, 0.7000000000000001)
911  this is by far one of the best things that eve...                                 (0.65, 0.725)
912  a great app if you want to viral in less time....    (0.23666666666666666, 0.29333333333333333)
913  i love tiktok because it's a good way to stay ...                  (0.45499999999999996, 0.555)
914  good app for me.it entertain us in every free ...      (0.4121212121212121, 0.6181818181818183)
915  love this app but the last few days it freezes...    (0.10909090909090909, 0.31666666666666665)
916  i'm personally addicted to this app but i can'...                                   (-0.4, 0.6)
917  very creative... lots to do on this app... ver...      (0.5333333333333333, 0.7033333333333333)
918  love this app it is very useful for keeping up...                                  (0.445, 0.3)
919  tik tok is great a cool and nice platform to m...      (0.4055555555555555, 0.6388888888888888)
920  i learn many things on casualties... i'm able ...     (0.3666666666666667, 0.44166666666666665)
921  i love using this social media app! it's easy ...                             (0.44375, 0.5625)
922  i love this app!! it allows me to look into so...      (0.4270833333333333, 0.5666666666666668)
923  i enjoy it. the creators are excellent, a diff...      (0.4666666666666666, 0.7000000000000001)
924  tiktok it's very unique and appealing to most ...                 (0.35625, 0.5833333333333334)
925  its an amazing app!! i got 3k followers in one...                            (0.34375, 0.79375)
926  tiktok is the best i think in the world i have...                                    (1.0, 0.3)
927  i always like this apps whenever i uninstaller...                    (0.13333333333333336, 0.5)
928  that's a amazing app, easily using, you can se...     (0.40666666666666673, 0.7266666666666667)
929  great app for passing time and a place where y...                                   (0.8, 0.75)
930  my favorite are the animal videos. i'm a big n...                            (0.21875, 0.49375)
931  this application is very good for entertainmen...      (0.9099999999999999, 0.7800000000000001)
932  tiktok is amazing when ever i'm. sad so i use ...                                    (0.4, 0.7)
933  i use to be mad when i was on the phone with m...                              (-0.375, 0.6875)
934  my tiktok accounts are being logged out of and...                  (-0.15000000000000002, 0.95)
935  love the app,but we all due for upgrade tiktok...                              (0.1875, 0.4875)
936  tiktok you know what you should do is to have ...                                   (0.2, 0.75)
937  one of the best platforms for growth and enter...                                    (1.0, 0.3)
938  i love this app too much i have maded 500 tikt...                    (0.35, 0.5333333333333333)
939  definitely feel voids out thru the day. and a ...                                  (0.35, 0.55)
940  hi tiktok team i have been making tiktok for a...                                  (-0.05, 0.4)
941  the only thing is that sometimes the screen fr...                                    (0.0, 1.0)
942  it's a fun app where you get to make videos an...                   (0.35, 0.30000000000000004)
943  just needs to be an easier way to upload your ...                                    (0.6, 1.0)
944  it is a good application. when everything is a...     (0.19999999999999998, 0.6000000000000001)
945  a very entertaining app. no shortage of conten...                    (0.65, 0.9099999999999999)
946  when you filter out a few things and focus on ...    (0.04999999999999999, 0.15000000000000002)
947  i love getting on to talk and watching all of ...    (0.30277777777777776, 0.44722222222222224)
948  the power of tiktok helps the modern world  un...                    (0.1, 0.44999999999999996)
949  it's great entertainment. but i wish i could g...                                 (0.65, 0.625)
950  it work smoothly for example it asks me to giv...                                    (0.4, 0.5)
951  really easy to past time but there is question...    (-0.10555555555555556, 0.6944444444444445)
952  i love tik tok from nepal balramthamio7 its al...                   (0.525, 0.6000000000000001)
953  i like the app but all of a sudden it won't le...                                   (0.1, 0.35)
954  i dont have words to describe this application...      (0.6785714285714286, 0.4357142857142857)
955  love this app so much you can dance live so mu...                   (0.42727272727272736, 0.51)
956  used to be good but now the videos always free...                     (0.7, 0.6000000000000001)
957  straight forward and easy to load very pleased...     (0.42777777777777776, 0.7444444444444445)
958  i love to talk because it's amazing you get to...      (0.5333333333333333, 0.7000000000000001)
959  i love watching tik tok videos and lives durin...                                    (0.5, 0.6)
960  this app is amazing, it keeps me entertained f...      (0.0465909090909091, 0.6886363636363637)
961  am learning a lot, l enjoy it and its fun. it ...                                 (0.25, 0.675)
962  great learning and news app for anyone with a ...                                  (0.4, 0.525)
963  it's very brilliant idea  making this i really...                                    (0.6, 0.6)
964  great app i would love if they could get rid o...                                 (0.65, 0.675)
965  i really like tiktok, it is really funny and y...                                  (0.225, 0.6)
966  it's a great app with less ads and a great amo...     (0.47777777777777786, 0.5222222222222223)
967  just a generally good app with some self contr...     (0.26666666666666666, 0.5666666666666668)
968  just did the new update now it won't even load...     (0.24318181818181817, 0.5022727272727273)
969  i love it but there really needs a way to find...                              (0.4453125, 0.4)
970  it's been all positive... funny, learning, spi...     (0.24431818181818182, 0.5696969696969697)
971  it's an amazing app. you get to learn and unle...                   (0.30000000000000004, 0.75)
972  good ! app works smoothly and correctly. but i...      (0.3883333333333333, 0.5733333333333334)
973  itt really is very user friendly. very easy to...                     (0.3794444444444444, 0.6)
974  liking the new tablet mode - video on left, co...    (0.11168831168831168, 0.32305194805194803)
975  wonderful platform to entertain yourself and o...      (0.7000000000000001, 0.9666666666666667)
976  this app is really fun i can do vids and put d...                                    (0.3, 0.2)
977  this app is great..it's always there to access...                               (-0.125, 0.375)
978  it's so fun you can text your friends and have...                                    (0.3, 0.2)
979  really fun to use best entertainment and commu...                                  (0.65, 0.25)
980  tiktok helps to gain knowledge,entertainment,i...                                    (0.0, 0.0)
981  i love this app so much every time i'm bored i...     (0.34285714285714286, 0.5428571428571428)
982  my life turned around when i downloaded the ap...                                    (0.2, 0.2)
983  wow i love this app so much people must downlo...                                   (0.34, 0.6)
984  this app is a very good app i recommend using ...     (0.36999999999999994, 0.5766666666666668)
985  so addictive i love ❤️ it, it's funny, sad and...                   (0.11000000000000001, 0.86)
986  great platform but needs a lot more fine tunin...      (0.5722222222222223, 0.5833333333333334)
987  this app is good for timepass these app makes ...                                  (0.3, 0.775)
988  i love this app it has done so much for our cu...                   (0.44999999999999996, 0.55)
989  this application is excellent, i advise you to...                    (0.7333333333333334, 0.85)
990  hello tiktok team. i can't hd quality video up...                                    (0.0, 1.0)
991  i love to talk i've always had a good experien...                     (0.6, 0.5750000000000001)
992  i'm more of a longer at videos but i've just s...                                  (0.55, 0.75)
993  look when ppl report u dispute it bc they do a...     (0.3371428571428571, 0.36714285714285716)
994  this is the best app you make titoks and can m...                                    (1.0, 0.3)
995  super app because it is better than more apps ...                     (0.4533333333333333, 0.7)
996  wonderful platform to knowing each others and ...                                   (0.85, 0.8)
997  my stress reliever is in this application. so ...                                  (0.345, 0.1)
998  i love this app and the friends i've been able...                                 (0.5, 0.6125)
999  there is no ads and you can rome free and buy ...                                   (0.4, 0.75)

Avg sentiment polarity: 0.34597129877611393
