                                      extracted_emojis                               Sentiment_score
836  first off the third picture is not what somebo...                   (0.15, 0.17777777777777778)
837  i love the idea of this app! just a few more a...     (0.47785714285714287, 0.5385714285714286)
838  this app is like facebook, instagram, and snap...                                    (0.0, 0.1)
839  i love it although i can't grant it access to ...      (0.4083333333333334, 0.4666666666666667)
840  i think this app has a lot of potential! it is...      (0.3333333333333333, 0.5666666666666667)
841  i really like this app is very interesting i l...      (0.5216666666666666, 0.5791666666666667)
842  honestly the app is amazing. i want more peopl...      (0.6357142857142858, 0.7153061224489796)
843  actually pretty impressed with the layout and ...      (0.4357142857142858, 0.6857142857142857)
844  just wow, simple. yet so many features, like i...     (0.14761904761904762, 0.6349206349206349)
845  love it so far! very clean. a little buggy, bu...     (0.21010606060606066, 0.6929090909090909)
846  definitely the best social app there is, you c...      (0.3444444444444445, 0.2888888888888889)
847  amazing app. would 100% recommend. really hope...                                   (0.4, 0.55)
848               clean interface! a lot of potential.     (0.22916666666666669, 0.8500000000000001)
849             just amazing, not sure where to start.     (0.17500000000000004, 0.8944444444444444)
850           its amazing but still needs improvements                     (0.6000000000000001, 0.9)
851        perfect for all sorts of social media posts      (0.5166666666666667, 0.5333333333333333)
852                                   vero good start!                   (0.875, 0.6000000000000001)
853                                    helpful review.                                    (0.0, 0.0)
854  a promising social media app, i think it has a...     (0.19416666666666665, 0.4383333333333333)
855  a new step in social media with a new look. th...      (0.2068870523415978, 0.5512396694214876)
856  love the app, let's remember this is still bet...                            (0.203125, 0.4875)
857  most indefinitely a gamerchanger social media ...      (0.1259259259259259, 0.4324074074074074)
858  great app! cannot wait for the official launch...                                   (1.0, 0.75)
859  this is very important change in the social me...      (0.47694444444444445, 0.811111111111111)
860                 i love this app! it's really cool.                               (0.4875, 0.625)
861  best social media. nice look. amazing features...      (0.5583333333333333, 0.5666666666666667)
862                                favorite social app     (0.26666666666666666, 0.5333333333333333)
863                         the future of social media   (0.016666666666666666, 0.09583333333333333)
864  love the platform. looks great, user friendly ...                             (0.54375, 0.5875)
865  its a really well made social media app with t...     (0.15833333333333333, 0.2833333333333333)
866  so far it looks pretty good. text posts would ...                   (0.14166666666666664, 0.85)
867  it's a very sleek interface.  i like it, but d...    (0.14444444444444446, 0.18888888888888888)
868  awesome app and a super sleek design. the abil...      (0.5520833333333333, 0.8263888888888888)
869  step 1.  uninstall facebook  step 2. install v...    (0.28055555555555556, 0.45555555555555555)
870  amazing app if people get into it will be the ...     (0.20000000000000004, 0.3333333333333333)
871  excellent app, good interface, the onlything i...                                   (0.85, 0.8)
872  this app dope it just need more things to do o...                                    (0.5, 0.5)
873  this is really cool! it lets you verify fine, ...                (0.321875, 0.7458333333333333)
874  luv that there are no ads or those constant no...                     (0.0, 0.3333333333333333)
875        enjoying this app, so far with no problems.                                    (0.3, 0.8)
876        i love this app. it's better than facebook.                                   (0.5, 0.55)
877  honestly love this app! looks amazing and i re...                                (0.5125, 0.55)
878  great alternative to the mainstream and is gro...                     (0.4, 0.4083333333333333)
879                            really gorgeous design.                                    (0.7, 0.9)
880  it is simply awesome but should fix the starti...    (0.26666666666666666, 0.43333333333333335)
881               much better than facebook, i like it                                    (0.5, 0.5)
882  i love the ui interface of this app. it's beau...     (0.47272727272727266, 0.7257575757575758)
883                                         i love it.                                    (0.5, 0.6)
884  so refreshing to have a social media app optim...    (0.22067099567099563, 0.46136363636363636)
885             came here for zack!! the one and only!                                    (0.0, 1.0)
886     it truly feels like the future of social media   (0.016666666666666666, 0.09583333333333333)
887  tiene mucho potencial. espero que más gente se...                                    (0.0, 0.0)
888                                          wonderful                                    (1.0, 1.0)
889                        only because of zack snyder                                    (0.0, 1.0)
890  the interface is amazing. i'm very hopeful for...                                  (0.2, 0.325)
891  great but need to add where you can just put t...                                   (0.8, 0.75)
892                         only here for zack snyder.                                    (0.0, 1.0)
893                     only here for our saviour zack                                    (0.0, 1.0)
894               only here for zack snyder our guruji                                    (0.0, 1.0)
895                           decent app. worth a try.     (0.23333333333333334, 0.3833333333333333)
896                     i downloaded this app for zack                                    (0.0, 0.0)
897  while i initially heard of this app from durec...      (0.24302721088435372, 0.501360544217687)
898  add instagram login to share posts and you'll ...                                    (0.0, 0.0)
899  i really like it's features and i really want ...    (0.21393939393939396, 0.29333333333333333)
900              i downloaded this app for zack snyder                                    (0.0, 0.0)
901         lord snyder shall rule this world one day.                                    (0.0, 0.0)
902                                     its fantastic!                                    (0.5, 0.9)
903  i downloaded because of zack but this app conc...     (0.3666666666666667, 0.45208333333333334)
904  please add instagram option also...  app is co...                                (0.425, 0.625)
905  the lord snyder is why i am here. hail snydra!...                                    (0.0, 0.0)
906                           among the best apps ever                                    (1.0, 0.3)
907                              zack snyder  yoooo !!                                    (0.0, 0.0)
908                                       for snyder ✊                                    (0.0, 0.0)
909                                       zack snyder                                     (0.0, 0.0)
910                                        hail snyder                                    (0.0, 0.0)
911  runs smoothly and love the artistic design of ...                   (0.5583333333333333, 0.775)
912  most of all i love the support that vero has! ...      (0.4395833333333333, 0.6333333333333334)
913  great application let you control your profile...                     (0.5, 0.6833333333333332)
914                    por snyder, eu baixei este app!                                    (0.0, 0.0)
915            zack snyder brought me here. love this.                                    (0.5, 0.6)
916                                    for zack snyder                                    (0.0, 0.0)
917  downloaded only for zack snyder. wanted to see...    (0.03194444444444444, 0.48055555555555557)
918  cool app. and now, it does rotate when watchin...                 (0.39375, 0.6000000000000001)
919  got this app just to be in touch with god ... ...                             (-0.3125, 0.6875)
920                             zack snyder 'nuff said                                    (0.0, 0.0)
921    i am here cos of lord snyder snyder bless u all                                    (0.0, 0.0)
922                              in snyder we believe.                                    (0.0, 0.0)
923                                               good                     (0.7, 0.6000000000000001)
924                       got this app for zack snyder                                    (0.0, 0.0)
925                               all hail zack snyder                                    (0.0, 0.0)
926                                        zack snyder                                    (0.0, 0.0)
927                                        zack snyder                                    (0.0, 0.0)
928  bless us with movies zack snyder and also than...                    (0.5416666666666667, 0.65)
929  i've only installed this app because of my zac...                                   (0.25, 1.0)
930             zack snyder brought me here. cool app!                                (0.4375, 0.65)
931                            lord zack guide me here                                    (0.0, 0.0)
932  zack snyder sent me here. please keep making a...                                    (1.0, 1.0)
933                          for snyder  hail snydra !                                    (0.0, 0.0)
934                       zack snyder ....made my life                                    (0.0, 0.0)
935                              god bless zack snyder                                    (0.0, 0.0)
936                                 hail zack snyder                                      (0.0, 0.0)
937                          zack snyder and clay enos                                    (0.0, 0.0)
938                                mí lord zack snyder                                    (0.0, 0.0)
939  here because our lord and saviour zack zaddy s...                                  (0.625, 0.6)
940          i'm only here for the great zack snyder !                                  (0.5, 0.875)
941  are you vero labs dudes going to pay zack or s...                                   (0.55, 0.7)
942  i've only installed this app because of zack s...                                   (0.35, 0.8)
943                    if zack snyder use it, i use it                                    (0.0, 0.0)
944                                        zack snyder                                    (0.0, 0.0)
945  i'm here to see zack snyder's pictures and vid...                                    (1.0, 1.0)
946      here because of lord zack snyder.enough said.                                    (0.0, 0.0)
947           i'm only using this because god uses it.                                    (0.0, 1.0)
948                         zack mfing snyder uses it.                                    (0.0, 0.0)
949                                         i'm a fan!                                    (0.0, 0.0)
950                       absolutely amazing! love it!                                (0.6875, 0.75)
951                    really fun to use - recommend!!                                (0.46875, 0.2)
952  has some performance issues since it's still i...                                  (0.38, 0.69)
953  i love it, was cool i my iphone but functions ...                              (0.5125, 0.6125)
954                                            love it                                    (0.5, 0.6)
955  very much enjoy this app! don't let the influx...    (0.04670745920745921, 0.35804195804195804)
956  for a beta app, i think this is a good app - s...      (0.2675757575757576, 0.5767604617604618)
957  i love how easily it lets you share media that...       (0.2495580808080808, 0.505239898989899)
958  so many people giving it 1 star because of the...      (0.4679752066115703, 0.6644628099173554)
959  great app. sometimes the program does not work...                     (0.5, 0.4833333333333334)
960  love the design and the layout wish it had mor...      (0.3333333333333333, 0.5333333333333333)
961  great app a few minor bugs but nothing that ca...    (0.19285714285714287, 0.43571428571428567)
962  tried it out for a bit, honestly kinda really ...                (0.328125, 0.6111111111111112)
963  even though this app is brand new, they are wo...      (0.4518614718614718, 0.7477922077922079)
964  i wish people used this. it's great except it'...     (0.23333333333333336, 0.6166666666666667)
965  not sure why there are so many 1 star reviews,...                  (0.3375, 0.7972222222222222)
966  great app! i really don't know why so many peo...                    (0.5599999999999999, 0.53)
967  a really nice way to connect. tag line goes wi...                                  (0.35, 0.62)
968  i really love vero and also the layout of the ...      (0.3499999999999999, 0.5791666666666667)
969  vero has nice shapes and colours, the use of c...     (0.41904761904761906, 0.6436507936507938)
970  this was a great app but it lacked users. ther...                    (0.5, 0.48333333333333334)
971  the interface is truly pretty to behold. the f...                  (0.1875, 0.5750000000000001)
972  i don't have much ram for this app. but i'm go...                                    (0.2, 0.2)
973  works just perfect, but it'd be awesome if i'l...      (0.5861111111111111, 0.7284722222222222)
974  personaly i think its great n easy to use havn...                    (0.2694444444444445, 0.55)
975  downloading this app just to follow the vision...                                  (0.625, 0.5)
976  really diggin' this app! they had me at "ad fr...                    (0.3, 0.43999999999999995)
977  its awsome, and i'm sure it's going to be the ...      (0.2555555555555556, 0.3175925925925926)
978  i'm having trouble removing some of my post th...                  (0.30000000000000004, 0.475)
979  i'm just laughing at myself and everyone that ...                                    (0.0, 0.0)
980  no problem with or about the app.i am just her...                                    (0.0, 0.0)
981  looks like an interesting platform, unfortunat...                                   (0.0, 0.75)
982  i lpve itttt vero is the new instagram. ppl ne...    (0.13636363636363635, 0.45454545454545453)
983  he isn't muslim so i will give him 1 star ⭐ ve...      (0.9099999999999999, 0.7800000000000001)
984  installing this because my saviour zack snyder...                                    (0.0, 0.0)
985  your theme is love  but plz chat me readed ka ...                                   (0.15, 0.5)
986  i thought i was the only one who came by zack ...                                   (0.4, 0.85)
987  can't download this app because of my awful wi...                                   (-1.0, 1.0)
988  idk, joe rogan and a lot of people i follow ha...                                    (0.0, 0.0)
989  i just created my profile today and am aready ...     (0.43333333333333335, 0.8333333333333334)
990  no ads ... clear ui... i personally like subsc...               (0.002083333333333338, 0.28125)
991  amazing app, never used once. would 100% recom...     (0.26428571428571435, 0.5571428571428572)
992  great and could possibly replace all other for...                   (0.225, 0.7083333333333334)
993  i love it! i can't have ig, so this is great! ...                               (0.8125, 0.675)
994  i was going to give it a 4 star but i changed ...                                (0.3125, 0.75)
995  edit: got logged in. other than taking a minut...     (0.36299533799533806, 0.6836247086247086)
996  for all the one stars, do you folks know that ...                                    (0.0, 0.0)
997  it is good. finally i can talk to zack snyder ...                                   (0.35, 0.8)
998  people understand it's in beta!!!! of course i...    (-0.21666666666666667, 0.5777777777777778)
999                       only because of zack snyder.                                    (0.0, 1.0)

Avg sentiment polarity: 0.3209522410093383
