                                      extracted_emojis                               Sentiment_score
815  linkedin is one of the best app for giving you...                                   (0.5, 0.38)
816  clmprehensive app that enables me to catch up ...     (0.18888888888888888, 0.4611111111111112)
817  hi , just need a bit of your grey matter and t...                                (0.375, 0.425)
818  lovely and easy to learn and meet different pe...      (0.3111111111111111, 0.7277777777777779)
819  it's has been one of the most productive app f...                     (0.3, 0.3666666666666667)
820  excellent to keep abreast of the important thi...                                    (0.7, 1.0)
821  great app if you are lonely and want professio...    (0.26785714285714285, 0.44313186813186817)
822    very safety app for entrepreneurs.. thank you ❤                                    (0.2, 0.3)
823  there is a bug in messaging..whenever i try to...                               (-0.125, 0.375)
824  for my opinion it's much better when you oredy...                 (0.22499999999999998, 0.6375)
825  it's an amazing experience with this social me...      (0.4166666666666667, 0.5416666666666666)
826  opportunities are only a click away. am more g...                  (0.3625, 0.6124999999999999)
827  i call this the proper and serious app in the ...    (0.18020833333333336, 0.34895833333333337)
828  keeps meet up-to-date in job markets and allow...     (0.33333333333333337, 0.5851190476190476)
829  very nice app....good to using this..and very ...      (0.4338888888888888, 0.6222222222222222)
830             amazing, nothing but love for you guyz                                  (0.55, 0.75)
831  content with the application. use even the mai...     (0.31666666666666665, 0.6055555555555556)
832  it's interface is user friendly + you get to c...    (0.19166666666666665, 0.43333333333333335)
833  very well made app, i really enjoy it. it look...    (0.26666666666666666, 0.30833333333333335)
834    wonderful for job seekers and networkers alike.                                    (1.0, 1.0)
835  linkedin is terrific and the app works great. ...      (0.3333333333333333, 0.5416666666666666)
836                                       easy to work     (0.43333333333333335, 0.8333333333333334)
837     i got my last 2 jobs via linkedin. thanks guys                    (0.1, 0.13333333333333333)
838  i don't have a word for describing about linke...                                    (1.0, 0.3)
839  the first feature of this application is that ...                    (0.29, 0.2866666666666667)
840  the interface of this app in particular is cer...    (-0.03714285714285716, 0.5542857142857143)
841  i love the fact that i can connect with other ...                            (0.09375, 0.49375)
842  great communication app. it helps to update/up...      (0.5043560606060606, 0.7015151515151515)
843  i use the linkedin mobile app much more than t...                                   (0.45, 0.5)
844  great app plus the premium version is amazing....                   (0.7000000000000001, 0.825)
845  i like the latest updates, especially stories!...                  (0.3125, 0.6458333333333334)
846  great place to connect with professionals from...                   (0.355, 0.5700000000000001)
847                      excellent for every job post.                                    (1.0, 1.0)
848  i have been able to rediscover family & friend...                 (0.26875, 0.5383333333333333)
849  amazing quick snap & panorama with hd camera,t...     (0.44895833333333335, 0.6770833333333333)
850                good for jobs and job opportunities                     (0.7, 0.6000000000000001)
851  update: i have still not been contacted after ...       (0.1791666666666667, 0.621577380952381)
852  the new user interface is good. i really appre...      (0.3621212121212121, 0.4181818181818182)
853  easy to use, however i'd like to see increased...      (0.2816666666666667, 0.4616666666666667)
854               i like the black and dark background    (-0.15833333333333333, 0.4166666666666667)
855  great app. however, the last 3 days it has con...                 (0.2625, 0.26666666666666666)
856  this is amazing as always. easy to get things ...      (0.5241666666666667, 0.8083333333333333)
857  i would like to retract my previous review, it...  (-0.041666666666666664, 0.21666666666666667)
858  just, fill out your data in the application, g...    (0.14444444444444446, 0.35555555555555557)
859  it's really wonderful and great app for a tota...                  (0.33749999999999997, 0.575)
860  great to learn about so many issues and resolu...      (0.5666666666666668, 0.7166666666666667)
861  amazing app that can transform your lifestyle ...    (0.30000000000000004, 0.41904761904761906)
862  interesting content, ideas are more atractive,...      (0.5035714285714287, 0.5357142857142857)
863  i've been using linkedin for a number of years...      (0.4681818181818182, 0.6022727272727273)
864  awesome app. very responsive and probably the ...                    (0.6050000000000001, 0.52)
865  excellent app for staying in the know within y...                                    (1.0, 1.0)
866                         easy and user friendly app      (0.4041666666666667, 0.6666666666666667)
867  excellent way to build your professional netwo...                   (0.43000000000000005, 0.52)
868            good and helpful for every professional    (0.39999999999999997, 0.35000000000000003)
869                       the app has user friendly...                                  (0.375, 0.5)
870  its very good app , i have asuggestion to add ...      (0.9099999999999999, 0.7800000000000001)
871  for networking, job hunting, content creation,...                                  (0.8, 0.625)
872  i am seeing the app having a lot of glitch. it...     (0.05000000000000001, 0.5142857142857143)
873  app keeps crashing when clicking anything othe...     (0.05833333333333334, 0.2916666666666667)
874  i think there is an issue in the new update. m...     (0.13825757575757575, 0.2865530303030303)
875                   great way to stay in the loop...                                   (0.8, 0.75)
876  hands down the best social media app. i've hav...     (0.23415404040404042, 0.3330808080808081)
877  very good app for professionals, very smooth a...      (0.6226666666666667, 0.7526666666666667)
878  i love this app, it's easy to use and navigate...     (0.48333333333333334, 0.6976190476190476)
879  app is not working. notification tab is showin...                            (-0.3125, 0.88125)
880  it's a good app for the working class. not onl...      (0.20952380952380953, 0.580952380952381)
881  the app is well built and works well. however ...    (0.10000000000000002, 0.48333333333333334)
882  wonderful application. easy to navigate, searc...     (0.46266666666666667, 0.5626666666666666)
883  this app is totally reliable and readily acces...     (0.20261904761904762, 0.5997619047619047)
884  it is great app to remain updated about shifts...      (0.5083333333333333, 0.5708333333333333)
885  as you are unable to see notification and othe...                  (0.15500000000000003, 0.465)
886  this my friend is a seamless application witho...      (0.3511111111111111, 0.5277777777777778)
887  how do i permanently disable this app? it seem...                     (0.7, 0.6000000000000001)
888  fantastic app. best online community to join. ...      (0.4311111111111111, 0.5611111111111112)
889  wonderful app!! i just recently graduated and ...                 (0.41666666666666663, 0.8125)
890  improvement noticed last time i didn't like th...                   (0.24, 0.35333333333333333)
891  i find it more interesting than facebook o sna...      (0.1111111111111111, 0.7111111111111111)
892  i have developed professionally using this app...      (0.2928571428571428, 0.3285714285714286)
893  sincere request to instagram operators please ...                   (0.155, 0.4988888888888889)
894  amazing platform for professional networking a...       (0.406060606060606, 0.5340909090909091)
895  awesome connections and information. great for...      (0.5499999999999999, 0.5083333333333334)
896  linkedin is an amazing platform to connect wit...                   (0.36000000000000004, 0.34)
897  a huge world of knowledge! good for job search...     (0.34316761363636367, 0.5304545454545455)
898  my experience??? it's amazing actually. it fee...      (0.4938888888888889, 0.6833333333333332)
899  i have enjoyed using linkedin for a long time ...     (0.31666666666666665, 0.5266666666666667)
900  this app is very helpful and informative, grea...     (0.48409090909090907, 0.5636363636363637)
901  it's now a good mix of a social media and prof...     (0.3246666666666667, 0.29333333333333333)
902  it's a different platform, am still new to the...     (0.06818181818181818, 0.5272727272727272)
903  one of the convenient platforms in the virtual...     (0.38571428571428573, 0.4824175824175824)
904  i went off the app for over two year only to r...                   (0.30000000000000004, 0.95)
905  the most highly recommended professional onlin...                   (0.355, 0.4628571428571429)
906  good app for the geeks. good app for the profe...     (0.47714285714285704, 0.5671428571428572)
907  i can't log into my account. it kept saying "u...               (-0.07708333333333332, 0.59375)
908  i can tell you that this app has no issues. ve...                                    (0.2, 0.3)
909  it has been educational so far during the covi...     (0.19285714285714284, 0.6467032967032968)
910  i have been using linkedin from past 2 years ,...    (0.09444444444444444, 0.39444444444444443)
911  great service. linkedin has served me very wel...    (0.24500000000000002, 0.43000000000000005)
912  i am using and entertaining the linkedin platf...                    (0.35, 0.4800000000000001)
913  this app is awesome. just recently i have star...      (0.3392857142857143, 0.6785714285714286)
914  this is a very good app that provides lots of ...                    (0.5549999999999999, 0.66)
915  versatile, and even intuitive when recommendin...                                 (0.025, 0.55)
916  i started using the linkedin app in january 20...                                 (0.45, 0.425)
917  standard of excellence in all areas! speed, fu...                                 (0.3125, 0.3)
918  very responsive app, works well in slow intern...                  (-0.05000000000000002, 0.35)
919  i've been on linkedin for awhile, and have yet...                                   (0.05, 0.3)
920  finest and best user friendly app. so relevant...                                (0.48125, 0.4)
921  in these trying times of today i couldn't have...     (0.1687121212121212, 0.44572390572390574)
922  love linkedin! quick suggestion, can you add t...                   (0.5111666666666667, 0.633)
923  i think from my point of view this one of the ...    (0.33749999999999997, 0.44166666666666665)
924  it provides many connections regarding job opp...      (0.3333333333333333, 0.2333333333333333)
925  indeed linkedin is best professional web site....                 (0.23750000000000004, 0.2375)
926  there is no option to become a premium member....   (-0.20555555555555555, 0.35555555555555557)
927  i recently came across a serious issue where m...    (0.004166666666666666, 0.6166666666666667)
928  covered all they know world wide., including e...     (0.4666666666666666, 0.39999999999999997)
929  good app. constantly showing vacancies and job...     (0.32499999999999996, 0.5833333333333333)
930  superb interface. very easy to use from a ux p...      (0.3408333333333333, 0.7250000000000001)
931  wonderful experience! you can connect at a pro...                   (0.45, 0.47500000000000003)
932  it is a life and career building app, it has m...      (0.4000000000000001, 0.3833333333333333)
933  i am a new to the medium of digital art. there...     (0.22781385281385283, 0.3958874458874459)
934  the app is great for searching, linking all pe...      (0.3266666666666667, 0.5133333333333333)
935  my experience using the net has been ecapsulat...     (0.26666666666666666, 0.5333333333333333)
936  i enjoy using the linkedin app to stay up to d...      (0.3551020408163265, 0.6503401360544218)
937  one professional app i can relate to. the rele...      (0.4666666666666666, 0.5333333333333333)
938  it's amazing for professional profiles. we can...                  (0.3875, 0.6312500000000001)
939  i love this new chrome the job listings are wo...      (0.5454545454545454, 0.6848484848484849)
940  at the moment one of the best apps regarding s...     (0.1638888888888889, 0.23611111111111113)
941  akther hossain is a learner of this app. this ...     (0.26781385281385284, 0.5392857142857144)
942  excellent for business networking, collaborati...      (0.6666666666666666, 0.9333333333333332)
943  i love the information and opportunities being...     (0.2928571428571428, 0.32142857142857145)
944  its the best app for job and internship opport...                     (0.8055555555555557, 0.6)
945  absolutly love it. gave me the chance to conne...      (0.3666666666666667, 0.4833333333333334)
946  great app, had an account from long time. but ...    (0.30250000000000005, 0.48250000000000004)
947  super helpful and easy to navigate. really con...                 (0.30416666666666664, 0.4875)
948  i was a user when the platform was still new a...      (0.3161471861471861, 0.5992207792207792)
949  it has come a long way .... i used the app whe...   (0.037500000000000006, 0.30256410256410254)
950  this app is paramount to any and every busines...      (0.5750000000000001, 0.6666666666666666)
951  such an amazing tool to connect on ground leve...      (0.3185185185185186, 0.5777777777777778)
952  this is an amazing application, it helped me f...                    (0.45, 0.7666666666666666)
953  best app with a lot of useful information. bes...     (0.5499999999999999, 0.45416666666666666)
954  if you want to be visible in the e-space of pr...     (0.1638095238095238, 0.38062271062271064)
955  the application is good and helpful, but think...                                (0.225, 0.475)
956  app works great. linkedin is much better than ...     (0.44166666666666665, 0.4916666666666667)
957  it's awesome, unique and lately, competitive t...                                 (0.375, 0.62)
958  still not able to send attachments on the andr...                  (0.18333333333333335, 0.575)
959  outstanding app! very user friendly and respon...      (0.5222222222222223, 0.6430555555555556)
960  it's one of the best app i ever used, helps a ...      (0.7857142857142857, 0.6238095238095238)
961  it's great but it is very difficult to cancel ...     (0.11666666666666668, 0.6833333333333332)
962  i haven't used linkedin for a while. there are...      (0.6472727272727272, 0.6409090909090909)
963  i am very glad to use the linkedin platform fo...       (0.4303571428571429, 0.740079365079365)
964  most reliable, ad free, instant results, cheap...      (0.2528138528138528, 0.5978354978354979)
965  well i love linkedin and have missed my old ac...      (0.3090909090909091, 0.5636363636363637)
966  i'm facing issues in getting app open even aft...                                    (0.2, 0.5)
967  great way to stay in touch. please make it eas...                                   (0.8, 0.75)
968  i loved linkedin? i check it more than any oth...      (0.2518518518518519, 0.4046296296296296)
969  a definite improvement from the first app. mov...     (0.23055555555555554, 0.5722222222222222)
970  linkedin is a revolutionary platform in itself...                            (0.09375, 0.71875)
971  after last update i am unable to open links fr...                             (-0.1625, 0.4625)
972  really easy to use, and doesn't lack much func...      (0.4083333333333333, 0.5083333333333333)
973  good professional social networking app. it he...     (0.1619047619047619, 0.19523809523809527)
974  i find linkedin helpful for reminding me what ...                   (0.18, 0.42000000000000004)
975  great app for making and re-making contacts, a...     (0.43333333333333335, 0.5833333333333334)
976  i have trouble when using this new version of ...     (0.21212121212121207, 0.4181818181818182)
977  linkedin offers you with the best experience a...       (0.5480519480519481, 0.464935064935065)
978  this app is a fabulous professional tool. it's...    (0.16428571428571428, 0.47261904761904766)
979  the linkedin app is perfect for me. it has con...                   (0.625, 0.6666666666666666)
980  i quit from fb and one of colleague suggested ...    (0.09999999999999999, 0.27999999999999997)
981  easy to use and got me my current job. linkedi...    (0.23333333333333334, 0.45256410256410257)
982  if you're not having sam and his team review, ...     (0.21874999999999997, 0.4247619047619048)
983  functional, intuitive and a pleasure to use. i...      (0.4916666666666667, 0.5166666666666667)
984  values..covering a lot of aspects to improveme...      (0.4340909090909091, 0.7386363636363636)
985  user friendly interface and quick to navigate....     (0.26944444444444443, 0.3666666666666667)
986  linkedin is an excellent source for connecting...                                    (1.0, 1.0)
987  great app! it gives me the chance to meet extr...      (0.3833333333333333, 0.6375000000000001)
988  beautiful platform, it has totally transformed...                    (0.4571428571428572, 0.75)
989  performant app for discerning professionals. t...                  (-0.06500000000000003, 0.65)
990  good to keep up with linkedin on the go. would...     (0.39999999999999997, 0.6333333333333334)
991  linkedin is an amazing app. it is definitely a...                   (0.45000000000000007, 0.55)
992  linked has been one of my favourite profession...     (0.33333333333333337, 0.6708333333333334)
993  linkedin is so much more than just a social ne...      (0.2786666666666667, 0.6013333333333334)
994  i love my linkedin app! i can always check in ...                   (0.45499999999999996, 0.62)
995  this app is a very good one for anyone who ded...                    (0.47, 0.7600000000000001)
996  this platform has been a necessity for my line...                                   (0.8, 0.75)
997  i am really enjoying re-connecting with attorn...                 (0.31875, 0.6000000000000001)
998  best of the best by all means, easy and friend...     (0.7020833333333334, 0.48333333333333334)
999  it's good and user friendly... however sometim...                   (0.16499999999999998, 0.48)
