                                      extracted_emojis                               Sentiment_score
775  how can i see translations for comments, capti...                                    (0.0, 0.0)
776  great app!!! i love that we can share moments,...      (0.5666666666666667, 0.5166666666666667)
777  this is the most cool app i mean social app li...     (0.1386904761904762, 0.41130952380952385)
778  it's an amazing platform to upload photos vide...                     (0.5, 0.5666666666666667)
779  its very fun but what i dont like is that if s...                                  (0.39, 0.26)
780  i love making reels. and its the best platform...      (0.6666666666666666, 0.4666666666666666)
781  instagram is a really good app and i like it b...                    (0.44999999999999996, 0.4)
782  my 2nd favorite social media since when i made...     (0.22041666666666665, 0.5520833333333333)
783  love posting my photos on instagram and lookin...                               (0.765625, 0.8)
784  this app is interesting and i like this app so...    (0.27878787878787875, 0.38484848484848483)
785  instagram app is very good video platform with...                    (0.5349999999999999, 0.66)
786  hi instagram can you guys please add a new fea...    (0.28409090909090906, 0.39488636363636365)
787  this is very interesting aap because i make re...                            (0.35625, 0.63125)
788  i'm using it since 2020 and i've a great exper...                 (0.20833333333333331, 0.6625)
789  i made another instagram account because i bro...                                (0.21875, 0.3)
790  filled with bugs that annoy me all the time. y...    (-0.03555555555555555, 0.3463888888888889)
791  fast and reliable. good for communications and...                     (0.3, 0.4416666666666667)
792  i enjoy keeping up with current events with th...     (0.13333333333333333, 0.6333333333333333)
793  it's amazing app, nd i love it very much thank...                  (0.44000000000000006, 0.565)
794  its all over best app then other. i mees the t...                              (0.4375, 0.3375)
795  o am proud of this app..this app is so good......      (0.2833333333333333, 0.6708333333333334)
796  i like instagram too much after uploading a re...                  (0.22499999999999998, 0.475)
797  i love to use instagram.but there is some prob...                                    (0.5, 0.6)
798  very nice application for everyone  but i have...                                   (0.78, 1.0)
799  useful app. but unwanted posts is appearing mo...     (0.25199999999999995, 0.5589999999999999)
800  really love social media. but am being spammed...     (0.17777777777777778, 0.2638888888888889)
801  it is very important these days to stay up to ...      (0.2498412698412699, 0.3571428571428572)
802  hi instagram team please reply me after the up...                     (0.6, 0.6000000000000001)
803  actually fantastic application ever i really l...     (0.33181818181818185, 0.5818181818181819)
804  that is very good app for talented people and ...     (0.43944444444444436, 0.7405555555555555)
805  best app for chatting and for reels reels are ...      (0.6333333333333333, 0.4666666666666666)
806  very nice social media app. i love it. its int...      (0.5026666666666667, 0.5733333333333334)
807  such a nice app and experience like to post re...     (0.47439393939393937, 0.6390909090909092)
808  really great app, l love it so much..............                  (0.8025, 0.7762500000000001)
809  great way to share what you're up to. and to e...      (0.4216666666666667, 0.5633333333333334)
810  i'll give full stars but here a little problem...    (0.25449999999999995, 0.42600000000000005)
811  it is some what better but not in a complete w...   (0.014999999999999994, 0.48333333333333334)
812  love to find new recipes. i have learned many ...     (0.48409090909090907, 0.5761363636363637)
813  the recent notes feature is pretty great, turn...                    (0.42000000000000004, 0.8)
814  it a mind bogling app, when i started using by...     (0.5111111111111112, 0.45555555555555555)
815  really amazing, unbelievable, great, excellent...      (0.3916666666666668, 0.7458333333333332)
816  i'm no longer seeing pictures of the people i'...    (-0.02777777777777779, 0.5416666666666666)
817  it's fab, awesome app i have ever used. it's a...                   (0.125, 0.7916666666666666)
818  i'm having problem with my instagram account.....                                   (-0.1, 0.2)
819  my experience by instagram is best , but my vi...     (0.5041666666666667, 0.46666666666666673)
820  having fun and chatting and all the filters an...                                 (0.4, 0.6125)
821  it is very enjoy and to see new friends in ins...       (0.604090909090909, 0.7211363636363637)
822  hii, intrgarm is nice app it has cool filters ...                           (0.5046875, 0.7125)
823  my experience is so good instagram is so good ...                   (0.7749999999999999, 0.525)
824  very good app. and most helpful about social m...      (0.5858333333333333, 0.5866666666666667)
825  hii instagram, instagram is very nice app for ...      (0.2072222222222222, 0.8294444444444444)
826  what is happening my insta was gone saying tha...     (0.04583333333333333, 0.5388888888888889)
827  i couldn't send reels to my friends i don't wh...                                    (0.0, 1.0)
828  intsa is a great app the filters but one probl...                                  (0.4, 0.375)
829  this is a very good platform for making videos...                  (0.15449999999999997, 0.676)
830  instagram doesn't work properly in this few da...                                   (-0.1, 0.1)
831  fun way to share photos with the world. reels ...      (0.3277777777777778, 0.5055555555555555)
832  it is my virtual life over actual life.i reali...                                (0.375, 0.385)
833  it's a good app a few problems but really good...                  (0.425, 0.45000000000000007)
834  instagram is a very good app but it's a data d...      (0.9099999999999999, 0.7800000000000001)
835  if you are interested in this app , then this ...     (0.34659090909090906, 0.6636363636363637)
836  this is a wonderful app it's good to make frie...                                   (0.85, 0.8)
837  some problem in this app . reason theme not us...                                    (0.5, 0.5)
838  man i can make cool videos with awesome effect...      (0.4083333333333334, 0.6749999999999999)
839  before it was best but new updates make me rea...      (0.4454545454545454, 0.3181818181818182)
840  this new update is so bad....cuz im facing pro...    (0.13636363636363635, 0.45454545454545453)
841  the main feature of instagram ( i.e posts, vid...    (0.08333333333333333, 0.21666666666666667)
842  for someone that likes to share images and als...                              (0.3875, 0.6875)
843  this is best social media app for entertainmen...    (0.41111111111111115, 0.18888888888888888)
844  it,s great way too make friends around the wor...                                  (0.55, 0.55)
845  the excellent experience on instagram i feel s...                                   (0.75, 1.0)
846  instagram is best app ever time is good platfo...                               (0.7775, 0.545)
847  instagram is too good and awesome app but now ...                                   (0.85, 0.8)
848  i love instagram great way to stay connected t...      (0.7000000000000001, 0.7000000000000001)
849  beautyfully work n easy to orgnize, i can crea...     (0.43333333333333335, 0.8333333333333334)
850  not getting notifications and some messages. i...                              (0.1375, 0.4375)
851  still learning. but i like the site. still hav...                                    (0.5, 0.5)
852  very wonderful social media platform" photo, v...     (0.3555555555555556, 0.37777777777777777)
853  it's good app but when you call both vedio or ...                 (0.2875, 0.48750000000000004)
854  i love instagram, nice experience,i have learn...                                   (0.55, 0.8)
855  this is the best app for u r freee tym enterta...     (0.7333333333333334, 0.46666666666666673)
856  nice and entertaining as compare to other apps...                (0.39375000000000004, 0.76875)
857  this is a fantastic app with lots of fun vedio...                    (0.27499999999999997, 0.4)
858  instagram is wonderful i'm officially done wit...      (0.6749999999999999, 0.8333333333333333)
859  absolutely amazing couldn't describe in words ...                    (0.20000000000000004, 0.5)
860  amazing app...we can share our daily lifestyle...                   (0.30000000000000004, 0.45)
861  great experience the only problem i'm facing i...                  (0.3125, 0.6499999999999999)
862  this is the best social media app  ever no bug...     (0.3458333333333333, 0.29166666666666663)
863  instagram is v.good but there is one problem i...                                    (0.5, 0.5)
864  no words to describe this app wonderful filter...                                    (1.0, 1.0)
865  it's a best social media platform but sometime...    (0.22777777777777783, 0.32222222222222224)
866  the community of friends & filters are growing...     (0.17777777777777778, 0.3833333333333333)
867  very nice app. i like it very much. but i will...                                  (0.52, 0.63)
868  it's the most amazing app ever, could not have...                  (0.15000000000000002, 0.725)
869  great way too keep in touch with vikings athle...      (0.5331676136363637, 0.6022727272727273)
870  how to add music to old post.. please do updat...                                    (0.1, 0.2)
871  i don't have words to type something about ins...    (0.16666666666666666, 0.16666666666666666)
872  i love instagram.. i don't have more words i c...                     (0.5, 0.5666666666666668)
873  this was a fantastic app but suddenly the stor...                                 (0.175, 0.55)
874  i am a new content creator and they have reall...   (0.012121212121212125, 0.41818181818181815)
875  i really like like likely liked this applicati...                                 (0.595, 0.78)
876  it's a very good experience but i think it nee...                (0.430625, 0.5700000000000001)
877  it is very good i can actually describe my emo...      (0.2795238095238095, 0.3647619047619048)
878  i love the platform. despite being hacked a fe...                                  (0.15, 0.35)
879  engaging, visually stimulating, and easy to use!!      (0.3590277777777778, 0.5111111111111111)
880  no personal issues.its a secure app and we can...                     (0.2, 0.4392857142857143)
881  it's amazing app because if you have public ac...                    (0.36, 0.5533333333333333)
882  insta is great, im sure this review will be lo...      (0.4787878787878788, 0.7129629629629629)
883  best app for creator, worst app for time weste...                             (0.203125, 0.525)
884  love the latest update. reel can be automatica...                                   (0.5, 0.75)
885  im facing problem in creating new acounts or o...    (0.04659090909090907, 0.41363636363636364)
886  the reels!  every since instagram added reels ...                                    (1.0, 1.0)
887  best app since myspace.... instagram space whe...                                    (1.0, 0.3)
888  this is very good social media app that we can...     (0.5258333333333333, 0.46916666666666673)
889  still fairly new to it but getting more and mo...      (0.3822727272727272, 0.4909090909090909)
890  great app to communicate and hang with friends...                                   (0.8, 0.75)
891  its an okay app but it wont let me change my n...                                 (0.65, 0.625)
892  fantastic experience. i can switch to facebook...                                 (0.2, 0.5125)
893  betty happy toooooo using the instagram and ve...      (0.4583333333333333, 0.7166666666666667)
894  great aap. but sometimes i used to reinstall i...                                   (0.8, 0.75)
895  please give me a like and follow and virals my...                    (0.5549999999999999, 0.54)
896  fabulous and mind blowing app i would like to ...                                    (0.4, 1.0)
897  my experience with instagram is really very gr...                     (1.0, 0.9750000000000001)
898  instagram is very good app in which we upload ...      (0.6144444444444445, 0.7044444444444444)
899  it fun meeting new people but just been having...     (0.16227272727272726, 0.3659090909090909)
900  new update won't work with my galaxy s3 anymor...    (0.11818181818181818, 0.32727272727272727)
901  the app is become a great tool for business an...                     (0.6, 0.6833333333333332)
902  easy platform to learn as you go! great pictures.      (0.6708333333333334, 0.7916666666666667)
903  so easy to use but try fix something which is ...     (0.43333333333333335, 0.8333333333333334)
904  i am using this flat fourm since 6 7 years i t...     (0.43944444444444447, 0.5794444444444445)
905  amazing app for spending free time and you als...                  (0.44999999999999996, 0.725)
906  instagram filter is very good and i enjoy and ...     (0.37000000000000005, 0.6266666666666668)
907  excellent experience and mass media to show my...                                    (1.0, 1.0)
908  many artists told me to use instagram, i'm new...    (0.37878787878787873, 0.48484848484848486)
909  super. excellent application. connecting with ...      (0.6666666666666666, 0.8333333333333333)
910  my experience is good but i don't want the opt...                     (0.7, 0.6000000000000001)
911  all of the sudden my insta account has been bl...                                    (0.0, 0.3)
912  the process is a bit like the we have done for...      (0.3828571428571429, 0.5819047619047619)
913  this app is very interesting and usefull socia...      (0.5288888888888889, 0.5994444444444446)
914  instagram is a good way to keep in touch witho...                     (0.7, 0.6000000000000001)
915  it's a fun app to keep up with family friends ...                                  (0.375, 0.2)
916  its to good and the best is that we got all th...                   (0.85, 0.45000000000000007)
917  instagram please solve this problem. suddenly ...                                    (0.0, 0.5)
918  i love this app ❤️ to use you want to update s...                    (0.5, 0.42500000000000004)
919  new update is very very different. where is th...     (0.06818181818181818, 0.6172727272727273)
920  app is good but nowadays very bugs are coming ...    (0.22499999999999998, 0.37500000000000006)
921  it's aight ig‍♂️ i mean it works pretty well t...     (0.09821428571428571, 0.7529761904761904)
922  it's really good everyone has been having bad ...   (5.551115123125783e-17, 0.6333333333333333)
923  instagram is amazing aap and this social media...     (0.23055555555555554, 0.3527777777777778)
924  i love using instagram. it helps me to stay co...                                    (0.5, 0.6)
925  this app is very amazing for video, reels and ...      (0.5216666666666666, 0.7183333333333334)
926  i'm 20hours user of this app this is very fant...                    (0.04, 0.7000000000000001)
927  great app for keeping in contact with friends ...                                   (0.8, 0.75)
928  iam so sorry to say that,i didn't get any upda...    (-0.18181818181818182, 0.7272727272727273)
929  love the app and the new features they've adde...     (0.04494949494949494, 0.2952020202020202)
930  nice application work with smooth and video sh...                                  (0.475, 0.6)
931  i like this app but after this update some pro...                                    (0.0, 0.0)
932  the chats are good with friends and family i'm...       (0.4666666666666666, 0.562962962962963)
933  i like instagram but currently is not working....                                    (0.0, 0.2)
934  i loved the app. it is an amazing app. i loved...                                  (0.5, 0.875)
935  i love it video photo amazingi like it so much...                                   (0.35, 0.4)
936  instagram this is very interesting app of all ...     (0.26481481481481484, 0.5425925925925926)
937  getting trouble while posting new feed today.....    (0.05393939393939393, 0.46424242424242423)
938  aammaazziinngg, the calls are amazing, but an ...                     (0.7000000000000001, 0.8)
939  its quite fun, very interesting hope this may ...    (0.38749999999999996, 0.41250000000000003)
940  all is better,but there is a problem with uplo...                    (0.16, 0.5399999999999999)
941  super application i really like intagram it is...     (0.43333333333333335, 0.4916666666666667)
942  this app is so much experience gives... awesom...                     (0.6, 0.6300000000000001)
943  this is a very nice app for conversion and u c...                                   (0.78, 1.0)
944  this app is best but data is runnig is very fa...                    (0.39999999999999997, 0.3)
945  please also add the sound save feature when we...                     (0.4666666666666666, 0.6)
946  i love  it and everyone else likes it. approve...     (0.3811111111111111, 0.49305555555555564)
947  i love instagram <33 so easy to use and just a...      (0.5111111111111112, 0.7777777777777778)
948  it's very good aap but my girlfriend always bl...                    (0.58, 0.5566666666666668)
949  it's actually great but the network speed is k...     (0.43333333333333335, 0.5499999999999999)
950  very interesting the real of insta and for the...                 (0.3375, 0.43750000000000006)
951  my insta is not working... it's showing messag...                                    (0.0, 0.0)
952  best app to know someone in the surface. but b...      (0.6666666666666666, 0.3666666666666667)
953  thank you for this amazing app which give us t...                  (0.12812500000000004, 0.825)
954  hii instagram community team mere instagram ac...   (-0.05555555555555557, 0.38888888888888884)
955  hello, i think i have no storage in my mobile ...      (0.7549999999999999, 0.8400000000000001)
956  hello instagram ! can you update a function fo...                                    (0.0, 0.0)
957  hello instagram team so you've already gived 6...                           (-0.15625, 0.34375)
958  this app was very nice because we can share an...                                   (0.89, 1.0)
959  the app is very nice to take photo he have eff...      (0.6066666666666667, 0.9166666666666667)
960  amazing app.......... i just loved it❤️ work l...                                   (0.2, 0.86)
961  it's a good app.but i can't reply or reaction ...                    (0.6499999999999999, 0.75)
962  very useful app i like it so much every time i...      (0.5249999999999999, 0.4700000000000001)
963  a unique, smooth and enjoyable experience in o...                   (0.425, 0.7000000000000001)
964  i love instagram...i've enjoyed it for very ma...                                  (0.45, 0.53)
965  it is the best app to see all latest and new u...     (0.4227272727272727, 0.49242424242424243)
966  my favourite app which keeps me connected to t...                                  (0.625, 0.6)
967  please add a tilt feature so that when we hold...                                  (0.0, 0.125)
968  instagram is very bad! it was disabled my inst...                    (-0.6, 0.5833333333333334)
969  a really great application with many sophistic...                                (0.55, 0.7125)
970  insta allows me to discover more places and pe...                  (0.23500000000000001, 0.515)
971  you need to add screen share feature to this a...                                   (0.35, 1.0)
972  it is amazing app but now i can't able to logi...     (0.20000000000000004, 0.8083333333333332)
973  super app this app is very much closer to me a...     (0.19777777777777775, 0.6422222222222222)
974  very good experience very useful knowledge vid...    (0.26638888888888884, 0.20361111111111116)
975  instagram are the very nice app there are the ...                                  (0.815, 1.0)
976  nice. but right now i have crash dumping when ...     (0.29523809523809524, 0.6785714285714285)
977  too good app.....but sometime take some glitch...                     (0.7, 0.6000000000000001)
978  nice app but i report a problem of swipe reply...                                  (0.55, 0.75)
979  amazing app they actualizations are perfect an...      (0.7000000000000001, 0.8333333333333334)
980  such a great app. play with the filters and tu...                                  (0.4, 0.625)
981  there r some serious bugs which needs to be fi...     (0.0888888888888889, 0.45555555555555555)
982  this app is very useful to us but on instagram...    (0.08833333333333333, 0.08333333333333333)
983  that an good app but some problems that they h...                     (0.6, 0.5750000000000001)
984  this app is too good but the problem is its lo...      (0.2944444444444444, 0.5277777777777778)
985  i loved it ..i am new here and enjoying to mak...      (0.3227272727272727, 0.5590909090909091)
986  so much better easy to use all tools music and...      (0.5333333333333333, 0.6583333333333334)
987  notes option not showing whatever i do, resolv...                    (0.41666666666666663, 0.5)
988  it is very good app. in this app we also save ...     (0.3872727272727272, 0.42190909090909096)
989  there was bug in home feed when i open dm whil...                  (0.125, 0.41666666666666663)
990  instagram offers so many advantages and opport...                                   (0.3, 0.25)
991  it's ver fantastic social app and verg user fr...     (0.34518939393939396, 0.5842424242424242)
992  why i don't know but my instagram is not showi...                                   (0.35, 0.4)
993  it's a good app for contacting ur friends, rea...     (0.41818181818181815, 0.5272727272727273)
994  instagram is our life we so great full to havi...                                  (0.43, 0.56)
995  my experience is very awsome but still my inst...                  (0.09166666666666667, 0.325)
996  it's a nice wholesome break from other social ...    (0.16944444444444443, 0.48055555555555557)
997  dear instagram team greetings please kindly ta...                                 (0.35, 0.625)
998  the app is very easy to use and it's video and...                  (0.4345833333333333, 0.7875)
999  being new to ig i am struggling to learn it......      (0.2681818181818182, 0.6772727272727272)

Avg sentiment polarity: 0.34314576716851186
